,distance,num_discovered_nodes
0,36471.84332995897,150
1,39192.482294791946,150
2,38371.412514120864,150
3,37551.16032135459,150
4,37717.19063439976,150
5,39333.06166597661,150
6,37636.41145805173,150
7,35365.64351858319,150
8,37897.09442119624,150
9,37234.50785633749,150
10,36318.21433357113,150
11,37403.44539302183,150
12,36739.630076534886,150
13,35847.251787920344,150
14,37779.03802117057,150
15,35142.83984293051,150
16,35702.289098988964,150
17,37603.74283245056,150
18,38587.04804073651,150
19,36684.65068710126,150
20,35943.97736251217,150
21,36087.67943078408,150
22,37290.14987418557,150
23,36341.50358115396,150
24,37358.1042304572,150
25,39030.249745681474,150
26,34576.002806878016,150
27,36147.641724809175,150
28,37524.1886414774,150
29,38661.62967470262,150
30,39907.046087527,150
31,38196.64698816166,150
32,36364.845948077054,150
33,39441.86644855719,150
34,38179.683441802394,150
35,36865.98384123157,150
36,36729.18973851187,150
37,37162.9181045618,150
38,36938.191317716526,150
39,40088.74754507958,150
40,37924.441756990374,150
41,37060.82018638163,150
42,38888.71235868578,150
43,38697.91348685105,150
44,38674.08731390998,150
45,39246.43809475769,150
46,35895.60669409623,150
47,39358.44054058036,150
48,38466.79851981667,150
49,35743.52886807114,150
50,38213.1931580173,150
51,38255.057462852375,150
52,36612.880428958924,150
53,37635.48680865379,150
54,36860.83875901615,150
55,37993.902649768854,150
56,41455.099555754176,150
57,36941.33958926982,150
58,36198.05774141553,150
59,38064.470520516974,150
60,38808.95907615776,150
61,38884.35134076644,150
62,39321.10375434003,150
63,37154.761082649646,150
64,37330.13682230251,150
65,34293.17976268464,150
66,39414.18773759734,150
67,39141.46972210393,150
68,39114.93663858297,150
69,36669.75250921951,150
70,36162.89270656933,150
71,37875.91497408397,150
72,37160.04781178361,150
73,37725.81708205387,150
74,36537.97076408205,150
75,38701.88727664703,150
76,38549.70215815748,150
77,38671.7277629295,150
78,37417.89132772949,150
79,37301.27835365321,150
80,36080.972188981046,150
81,39231.65422039253,150
82,37753.78594516078,150
83,36423.84642386877,150
84,37274.6992931537,150
85,38217.90643668495,150
86,38280.78611022373,150
87,36341.59852095758,150
88,39373.13997131755,150
89,39482.88656620448,150
90,36259.060059240146,150
91,38724.10344605296,150
92,37525.861252010094,150
93,37315.21011035129,150
94,37236.577923078556,150
95,36237.216882521236,150
96,39146.96436695509,150
97,38194.86213328371,150
98,37117.26790488389,150
99,37216.30507235723,150
100,40292.27288629935,150
101,38325.80137635374,150
102,35837.048517849136,150
103,41083.506087931826,150
104,40327.01079716131,150
105,37745.974594631705,150
106,35133.19953867945,150
107,38060.633797664,150
108,37158.156671552955,150
109,36464.83353699724,150
110,36223.079011340844,150
111,37254.54186626841,150
112,38659.23365700165,150
113,37344.947024681074,150
114,38449.313162852595,150
115,38552.11475366501,150
116,39279.91938850511,150
117,37037.38411739829,150
118,38267.09995224149,150
119,36207.68119773573,150
