,distance,num_discovered_nodes
0,39872.536272442485,140
1,30727.17239152404,126
2,35355.86599136196,143
3,33527.51254827043,128
4,36516.16116019431,141
5,32121.949947110606,131
6,33646.0892760504,135
7,38640.00980838239,141
8,30792.02238789105,126
9,36542.57836933938,134
10,33140.29628625392,133
11,33463.591565116505,133
12,35088.04190967566,136
13,37529.96015981594,137
14,31619.0387341655,129
15,38144.82460870371,137
16,37936.817429042916,124
17,33741.60441029692,130
18,38364.02575896469,132
19,31183.893821445385,125
20,36046.376864768914,138
21,37042.43793637191,142
22,32875.60919864426,127
23,34441.54086371859,122
24,33743.34131455276,131
25,33792.42137950121,127
26,35412.450362696836,132
27,35380.99341579628,127
28,34835.98525461995,129
29,33291.04616799133,129
30,35530.730628678466,124
31,31903.23411711024,120
32,39359.27889569651,142
33,39315.25450327767,139
34,32848.01655515481,133
35,33672.93559582197,135
36,36214.41873177747,139
37,32125.798083018137,124
38,31830.988180414595,129
39,38640.86666832592,127
40,34615.51881416538,133
41,35500.45948286483,139
42,29945.412236997217,117
43,31346.54383855933,122
44,35520.765601214196,132
45,39580.99523098551,144
46,33421.60135743569,135
47,33465.37507375052,130
48,39346.083834102756,138
49,34715.371400689335,136
50,36187.78405254144,135
51,34923.54794887184,127
52,37618.73112596081,142
53,34736.844122019946,133
54,39015.18836309126,137
55,37438.67344341059,133
56,35092.20107991642,126
57,39060.75158425017,137
58,34706.80162111252,133
59,34773.96663868246,124
60,37028.76603010815,139
61,39168.83570810124,141
62,33829.76843077794,129
63,31708.73231859227,117
64,32254.286827635067,118
65,31879.373522134043,123
66,33005.25548412333,124
67,35641.59156283517,124
68,37147.53726016903,127
69,36024.689118128226,129
70,37528.8264750297,136
71,32857.720032180536,124
72,32033.15634925028,125
73,34207.684493903354,127
74,32268.85793106869,120
75,29194.098909663866,109
76,35262.438212627945,137
77,32505.53899630162,129
78,34198.91375573337,130
79,34845.62006552557,131
80,33618.56051649574,123
81,35504.267528591874,137
82,34902.48934751277,127
83,36751.34637737648,127
84,40717.39066259869,145
85,37625.13562155281,140
86,37644.02357515564,140
87,34241.22786612366,133
88,34601.21172357832,132
89,30164.24385728531,119
90,38987.58345527146,144
91,35356.7262545755,135
92,35175.882734005274,142
93,33256.6210905624,129
94,34595.16422203107,142
95,35878.368729385584,139
96,31273.853800361707,125
97,38860.02002299187,131
98,38488.17120548578,139
99,33814.25469467636,131
100,32118.85879365442,130
101,33487.740778610976,121
102,32685.35565358321,117
103,34435.738959584385,120
104,32475.556783231536,126
105,37579.46295591359,135
106,32730.859931302344,126
107,39790.310224399356,142
108,32615.601341234877,127
109,36842.17761999395,140
110,35507.512587894795,143
111,31404.93191117692,126
112,37034.359863616715,139
113,35356.409372058246,133
114,35541.07895522814,137
115,32369.018837931173,127
116,33784.07752919049,133
117,35329.73083481875,131
118,42061.99985585931,135
119,35887.68088454289,136
