,50,num_discovered_nodes
0,41525.90006460161,41
1,44544.58833445771,48
2,40239.68012481247,44
3,43738.56700687265,48
4,42706.02981664381,47
5,43581.02891798687,48
6,43587.21818633266,46
7,39194.37575475858,44
8,45166.9274901355,49
9,41303.816163460775,48
10,44875.41486270088,47
11,44833.002436221694,44
12,43587.60887355054,46
13,41992.05176738423,45
14,43475.98948611788,48
15,44862.13603957896,47
16,43126.50376543573,44
17,43523.2715098351,47
18,41769.81910803235,46
19,44757.43225800295,48
20,43394.84451828063,46
21,44055.301652705886,48
22,42410.321810260415,47
23,43820.67288068955,48
24,41600.77464901478,44
25,42334.759343735575,48
26,44518.660562580764,49
27,42751.013317885096,45
28,46789.01276039286,47
29,42450.27929357704,48
0,45690.787125289724,47
1,41263.92535252334,47
2,44484.249913575186,46
3,43188.21113806451,45
4,45326.75107370627,49
5,44898.01726537063,46
6,46421.271571726815,50
7,44688.75431168686,48
8,41019.06747685826,47
9,43456.462954585884,47
10,43132.446920437185,45
11,40828.57664460566,45
12,46223.8831077427,45
13,44299.43738946146,43
14,41670.34995506489,46
15,43212.53302710684,48
16,45042.344095801105,48
17,47041.37370107458,49
18,44036.99524576963,49
19,43854.961824397295,49
20,42629.66684880784,44
21,44085.05084215439,50
22,42074.112659661434,47
23,43022.0812651995,44
24,45344.74020317072,48
25,40200.224295387394,46
26,41984.25114742846,45
27,41414.98435060193,44
28,40930.49118975746,39
29,44078.93245052876,46
0,46314.8720052565,49
1,39650.18043948754,43
2,51257.911217915775,45
3,48489.585436077796,47
4,44308.798253638524,49
5,46174.013839003776,48
6,49227.81160382933,49
7,45966.69576342319,46
8,43662.41200361854,45
9,48468.89331930053,48
10,46119.98635339721,49
11,51484.40579760299,49
12,45136.30785264296,48
13,43903.95475406441,47
14,46032.26806329157,47
15,44458.730153136545,46
16,46315.97592675661,45
17,41605.72988973392,44
18,47912.27043380077,49
19,45014.84651569935,41
20,44068.42281663596,48
21,43502.28601725658,50
22,44298.983037735685,49
23,44262.42997643419,47
24,46927.24251683203,43
25,46096.13493604984,49
26,47512.175770194604,48
27,44775.609620456584,47
28,46516.75929012716,49
29,41876.6021580799,45
0,45635.20787212963,49
1,43798.93608212496,47
2,41802.82149106684,45
3,39989.81019011919,44
4,45220.31509247158,43
5,44461.58320601273,45
6,47773.470626912385,49
7,48739.03929232509,48
8,45346.85726488103,48
9,47486.05979019498,48
10,41927.739118875055,48
11,46645.074602872905,47
12,43258.49763686906,48
13,47743.7194147658,46
14,46695.962245775176,47
15,45736.65552981566,47
16,44927.722425804866,46
17,42130.93394243487,47
18,42484.753139349945,46
19,46708.48925180035,46
20,43113.95135765661,47
21,46709.04797699832,44
22,40959.11804121754,43
23,47801.909630491726,47
24,45006.867393907334,48
25,42653.940942164765,48
26,47670.04467499254,48
27,44134.78069706218,47
28,43777.76387077457,45
29,45000.985249936806,49
