,5,num_discovered_nodes
0,19374.443830041106,15
1,17071.869265125322,11
2,19150.904329862697,18
3,18278.728865942638,11
4,19772.600481638165,16
5,21580.571726226422,24
6,19254.469491688087,16
7,17662.762042266782,13
8,18746.70817379187,15
9,18889.36020876229,20
10,15765.053707595123,8
11,18220.515658400946,16
12,16639.132236419235,7
13,20411.510645240993,17
14,19904.099031950333,15
15,18116.080854473672,12
16,17723.367347735988,12
17,18033.651265873832,18
18,17160.939136831068,8
19,20278.75080997535,19
20,19975.471770767927,16
21,19764.59001589976,12
22,15724.242956590511,10
23,17401.340601903696,11
24,17265.41381124768,14
25,16091.843087930587,8
26,16631.886504696064,9
27,18003.095520689152,12
28,19840.271294325892,21
29,17237.882225875863,11
0,19356.221965249733,13
1,17439.483756894722,14
2,18849.32599418672,14
3,19219.677529205543,21
4,19685.54698521258,19
5,17228.21710524448,18
6,19170.491278928977,15
7,16597.421568226917,9
8,19374.784812968457,18
9,18183.56549060383,14
10,19115.264395201444,14
11,19793.91881585487,13
12,19934.782052874878,18
13,18574.67481088796,18
14,15803.888918979674,6
15,18569.23336822044,13
16,19182.06941903832,18
17,16465.38177071591,10
18,17734.672023454365,13
19,19955.865741616886,21
20,18670.759701281448,12
21,18142.37551459228,13
22,19941.21306630599,15
23,17921.632651064116,14
24,16058.77664485224,7
25,19513.271414912586,12
26,16569.15917673535,10
27,18927.1588565992,15
28,20493.103866767025,19
29,19467.00833690488,19
0,18258.29914721149,15
1,18891.05505208363,14
2,16670.570733436154,9
3,20217.637371380642,21
4,17835.232018752584,13
5,18392.443973047124,10
6,19493.226173433082,15
7,18535.82696289009,16
8,17956.77428645249,8
9,22347.06398913888,23
10,16471.208647526586,12
11,19267.401765863975,16
12,17520.526421906987,16
13,18892.506717889213,13
14,17974.226638842316,14
15,19258.289224886717,15
16,19133.050346925076,14
17,19777.264444364653,18
18,17438.71465677146,8
19,18534.16704791738,12
20,22046.471571931135,22
21,18809.487967507084,12
22,16746.820168022103,12
23,19063.540361137537,16
24,19185.267342410418,13
25,19146.68577012799,19
26,20836.873009106974,19
27,19718.558018712578,17
28,18397.07221633611,15
29,20177.516664068364,18
0,21430.61726778143,19
1,18375.77514664662,11
2,18039.391803947947,12
3,17570.23883874641,14
4,21155.968345279263,22
5,18719.400976073484,14
6,17865.001616258753,14
7,21652.346832267158,26
8,20008.038018785435,14
9,16404.85094434915,9
10,18277.790556435706,14
11,20121.593732072903,22
12,23470.213109089047,18
13,16294.160812858729,9
14,16868.551381577996,9
15,19505.356322152726,15
16,17984.53556875065,15
17,18887.58713354083,11
18,18125.32300293952,15
19,19881.02158218332,19
20,18363.60210984739,15
21,18104.82901518918,15
22,17509.69793396187,11
23,17760.05994363675,12
24,17124.631822135852,13
25,18085.08211344399,13
26,18201.135727419205,9
27,17662.409468696584,12
28,17439.22527521544,14
29,17843.427081617025,15
