,10,num_discovered_nodes
0,23025.28126225856,17
1,24070.059708386045,17
2,22428.61765875592,14
3,23773.67809063107,16
4,22807.869956318522,13
5,24712.9894451506,18
6,24755.98506451183,16
7,23842.15799412401,18
8,24629.809831697086,18
9,24468.981355004264,15
10,23700.89666519926,14
11,23043.481100757224,13
12,23462.248876364643,15
13,25726.82427704973,23
14,24273.90419512668,16
15,25289.69212172893,19
16,24133.73026372821,15
17,22152.111378207403,11
18,24979.119368917705,15
19,24881.527544618308,18
20,23790.575030767686,14
21,24422.93267885207,18
22,24785.585975587142,17
23,22798.14792500539,13
24,25092.43527335462,22
25,22694.386953159363,12
26,26155.39640529899,22
27,25181.005667016107,16
28,22812.09893210433,12
29,22817.219906191105,16
0,23419.82345893278,14
1,22864.66104315283,12
2,22638.95154284188,13
3,26271.42190883721,18
4,25062.172376272745,16
5,21012.70700163264,11
6,26207.456635219907,19
7,24058.471781308315,13
8,23945.811786133392,15
9,22636.014390100936,10
10,20967.91525724045,10
11,24259.61026442723,18
12,24303.22570522027,14
13,23369.651382813237,16
14,25272.711843693247,23
15,24968.834574100303,19
16,25010.983287612045,19
17,23571.72417656332,12
18,23238.618955481805,13
19,25731.529423647084,14
20,24149.659343242074,20
21,25259.864113040898,17
22,22930.670521448174,13
23,22146.07060760966,13
24,25162.308531105748,18
25,26776.39707594068,19
26,23546.535868419112,14
27,24821.77801685282,17
28,24477.05934353535,17
29,24939.132658690112,16
0,21822.553992905538,11
1,25286.3058240655,15
2,26038.294635574173,17
3,23200.72308710402,12
4,24352.046188502693,15
5,24769.13235460388,18
6,23755.303335975706,19
7,24518.16402479401,14
8,24482.77919855177,18
9,23332.761676096987,10
10,25200.291017310814,15
11,24571.787395991596,15
12,23232.84511681872,19
13,22946.587079145716,14
14,22299.07642877644,9
15,24333.74025542853,15
16,20333.716008172712,9
17,25973.290850133373,16
18,24025.06900586954,10
19,25701.087330402497,17
20,25868.602254615413,17
21,23319.768322452168,16
22,26246.999376593707,18
23,24142.1761088785,18
24,26368.810045504848,19
25,24818.835103814854,13
26,22661.66157250074,15
27,24217.904966219823,15
28,22460.009603880917,14
29,23776.843335577763,15
0,24765.840627966456,15
1,25102.4179263837,16
2,24766.524731511174,12
3,22344.852435079454,12
4,23692.353864531142,15
5,25624.31767508594,19
6,24005.98896266141,18
7,22790.11957478664,14
8,27006.56060950765,17
9,23734.28301259454,19
10,24339.261980188305,14
11,25275.6020603491,19
12,22567.53160087341,12
13,24979.226132902873,19
14,24181.328779613792,17
15,23142.083048061544,13
16,21823.92270050716,10
17,22142.419601655176,12
18,25062.374790030564,20
19,25106.02960629076,19
20,26044.099484301583,17
21,24144.6616425303,16
22,22413.08101424562,9
23,23836.142895536665,17
24,23050.025365218535,16
25,25222.19874205524,18
26,23532.69204259514,15
27,24518.681525905256,16
28,22731.15342405805,14
29,21521.537944547945,10
