,distance,num_discovered_nodes
0,68587.74572886464,137
1,55941.827345915044,129
2,65767.99418210692,131
3,61842.23323629129,128
4,58146.37046099758,123
5,67742.84641327686,134
6,56710.448716468694,131
7,63658.51829653285,135
8,61005.6048541661,128
9,64417.32989633977,139
10,61311.75453585821,138
11,50203.967679735644,120
12,55852.68328819072,123
13,61945.506945981375,123
14,60819.61783543239,125
15,53418.60354285943,121
16,69298.40104041265,131
17,54031.87056043064,116
18,44978.59386878201,112
19,58712.400746966116,124
20,59615.27041181787,129
21,60064.71941753856,121
22,66029.94753042943,130
23,63373.28979898955,130
24,61201.144114636976,140
25,51535.269695397896,119
26,60873.99427102231,126
27,63240.762725845714,129
28,61952.71623470651,122
29,71603.047211258,135
30,53710.16552423183,114
31,59578.15729878094,126
32,56657.85949094629,116
33,63676.147376952365,136
34,57109.461907984456,121
35,61893.69646307951,122
36,63793.77126908188,121
37,72852.71173849252,138
38,54018.28241982375,134
39,62949.072741672484,126
40,63357.01611001085,124
41,60000.633530498024,126
42,55998.95761782101,119
43,63599.98099474158,132
44,66410.77804886588,134
45,69667.5821104241,125
46,54222.57284408124,123
47,64475.307674187854,134
48,52104.08037742068,122
49,68275.73885791557,127
50,60466.06641977468,131
51,62932.33729175231,129
52,47540.67241647168,106
53,58524.87454591401,121
54,53187.49982231629,131
55,56268.19924936808,122
56,76326.98797592004,139
57,70026.73008355396,127
58,55943.53326260258,123
59,55102.616156999145,126
60,55928.89802197304,121
61,60174.258649460484,131
62,76888.5483275581,137
63,64644.11910842766,129
64,66402.90018338396,128
65,70343.89810586708,127
66,43911.31625689773,107
67,59751.016054225525,131
68,60803.86773131552,122
69,57816.098486916424,127
70,64508.94374591453,126
71,50742.070409668355,121
72,53122.29820300768,123
73,59886.25260446992,113
74,59863.09130152804,130
75,56321.28301833078,121
76,60276.53480220954,123
77,55777.73369738628,126
78,64641.813983517655,133
79,59471.05445632519,135
80,54423.616922000336,125
81,56423.51768746463,133
82,58052.85783934699,132
83,66802.44582215477,126
84,65692.51738144663,138
85,54013.33812341981,119
86,68567.47621277222,138
87,65755.16190606338,141
88,63642.89225489461,129
89,65354.59828674578,137
90,50705.42963891283,121
91,57845.075058026945,125
92,57950.73355579055,126
93,54797.08325842521,117
94,53817.25461988141,129
95,60472.18096267863,122
96,58640.1186285256,123
97,64802.941605929205,134
98,64421.99994249006,124
99,60388.04154412701,130
100,62447.5517380907,127
101,52647.97585596681,112
102,59709.66304617975,125
103,61976.7952837569,133
104,59322.932737445546,131
105,70464.04753275291,129
106,72868.99209703898,133
107,53090.376837860116,116
108,60774.584371463716,129
109,55168.07149655379,128
110,52352.79791697426,109
111,60127.39629025068,133
112,60528.266558616786,115
113,61464.69789433669,136
114,72951.70078347187,135
115,69629.23158644656,133
116,59278.902874659376,125
117,56388.93819325858,133
118,57880.751859344564,121
119,52348.19788071656,121
