,200,num_discovered_nodes
0,48269.60128287855,100
1,48810.0858920378,100
2,50874.207505332815,100
3,48397.69850545606,100
4,49836.52075617628,100
5,46970.86954883405,100
6,44986.054931731414,100
7,48459.57175179104,100
8,50250.9759754944,100
9,50938.803128389794,100
10,47108.62207014175,100
11,48802.47560898385,100
12,48064.92338371913,100
13,50678.31944972889,100
14,48279.82945610888,100
15,48137.11690932939,100
16,47773.31136013358,100
17,47928.75415955957,100
18,50029.69748879898,100
19,48462.17256059768,100
20,49377.04063516045,100
21,47686.33721535116,100
22,47630.906889575796,100
23,49148.14622865703,100
24,47443.89016256007,100
25,46892.944712834535,100
26,51093.253940902774,100
27,47701.225541675965,100
28,45530.98244390094,100
29,46363.67215963549,100
0,45164.82183652387,100
1,47748.349082701156,100
2,47889.21663701647,100
3,49704.21458878902,100
4,45217.518590403924,100
5,46896.89146280452,100
6,49505.12104745113,100
7,48427.47849356432,100
8,48023.073173352874,100
9,48123.1294591963,100
10,45043.033702533365,100
11,46108.00676780838,100
12,45009.27216705954,100
13,45653.310057690134,100
14,47238.971463464375,100
15,46521.98763351974,100
16,46378.258674030076,100
17,48627.428337806356,100
18,48371.01673519608,100
19,46733.57253463196,100
20,48625.225924823506,100
21,46804.03143186175,100
22,49093.557649211405,100
23,46036.729312365955,100
24,47848.493981345106,100
25,51762.310274741125,100
26,46345.237143279504,100
27,47662.354697865354,100
28,47659.74808888432,100
29,47561.992043885104,100
0,50968.91573990681,100
1,44718.04115373644,100
2,45240.74964228612,100
3,44895.7527202091,100
4,48513.40596569694,100
5,47055.96958690066,100
6,49121.026933472676,100
7,45140.86660871382,100
8,47706.682308740266,100
9,51129.090409320925,100
10,48394.80712347793,100
11,48443.724871465005,100
12,49130.21079283572,100
13,49132.953872921855,100
14,46336.03844412907,100
15,48096.57844943885,100
16,48750.09524782551,100
17,51792.79417015831,100
18,46988.02817123492,100
19,46003.98741360412,100
20,46833.33052922759,100
21,46708.27463359916,100
22,45145.86832488614,100
23,48032.10538435026,100
24,46186.725283948814,100
25,47500.62264731789,100
26,48304.55233143803,100
27,46990.20312467155,100
28,48435.45715847289,100
29,50835.60759338355,100
0,46281.418630938366,100
1,52098.388566427784,100
2,49313.77748346227,100
3,48260.94391334391,100
4,47614.37911971688,100
5,50541.85474436856,100
6,48515.199904144174,100
7,48385.20735658214,100
8,49147.401126165976,100
9,49100.58722353522,100
10,49122.31480474959,100
11,52639.73633942775,100
12,45243.047910887006,100
13,47671.2843181866,100
14,45520.654667232855,100
15,45607.84579580511,100
16,45398.643846194886,100
17,49176.0098817421,100
18,49372.865736852975,100
19,48849.94127182347,100
20,46184.50476898638,100
21,44439.85717977262,100
22,49980.9838882541,100
23,46015.536752891334,100
24,48251.58879372571,100
25,46990.77771194319,100
26,48294.36408106486,100
27,47925.62688853128,100
28,48210.59445611159,100
29,46735.99851209037,100
