,distance,num_discovered_nodes
0,57426.9656868984,134
1,52709.14009286776,126
2,60727.69435648593,134
3,59261.8452305592,126
4,51910.513850954754,117
5,52333.420361509925,134
6,45542.279170374066,123
7,47169.83857999485,127
8,47889.032820512344,113
9,51885.3900143436,124
10,51263.71145494914,122
11,53913.49662274492,126
12,54652.75552585452,123
13,55398.47403343636,119
14,47327.22754850516,121
15,50710.004261339694,125
16,47045.12099363542,126
17,55699.1470551338,119
18,59220.26134313441,129
19,52716.46373971636,123
20,57896.47347799437,134
21,52716.82857460796,118
22,62090.13043553763,134
23,51350.45560005051,118
24,55890.70588535115,136
25,53618.46755187588,130
26,57415.39928861343,122
27,59840.77171194591,121
28,55081.28320265242,132
29,55040.934953484044,131
30,56036.59141305507,124
31,58314.7161606128,134
32,49437.52130409217,128
33,58233.22973631536,132
34,57303.8067741257,129
35,61297.836279433104,130
36,63608.63417164077,137
37,63417.169101537525,133
38,49942.515354763615,123
39,51085.51109748178,127
40,49134.54739806179,120
41,64430.14353410612,136
42,47935.14438438353,120
43,68099.36486823962,143
44,52879.92526684691,126
45,47482.73244104055,118
46,40694.46922996512,115
47,63262.27600664837,138
48,56927.18605004651,127
49,55292.715059053946,141
50,54846.74430072274,141
51,58849.670024514,134
52,56433.01680593638,133
53,48211.02643763091,128
54,52304.03663179945,128
55,59962.134516057464,136
56,55447.743770784706,126
57,52333.00691899116,128
58,53483.36710937784,126
59,48465.18212079326,123
60,53143.66874230744,127
61,49367.254457609495,125
62,51089.48953616562,115
63,50793.020592316534,122
64,52278.85696251687,133
65,63387.99353193848,141
66,54453.4112543435,129
67,58401.57601177516,131
68,60675.220889603,138
69,60791.2839192804,132
70,59596.126193786404,136
71,54516.993122071624,128
72,51670.75535861407,121
73,62931.377273236925,129
74,48395.89886668394,125
75,51085.0136086166,126
76,56059.25119010198,137
77,41687.62063385473,109
78,51423.177721437205,118
79,63454.150298355016,135
80,60366.52427187771,134
81,46015.37257319968,123
82,55326.26434760187,125
83,45522.091318465726,109
84,56046.921136370525,128
85,59099.97982158339,132
86,41762.24853210103,113
87,43449.75470933841,113
88,50790.84866129505,126
89,48910.82640450778,129
90,51119.760612468956,127
91,54921.97233747979,132
92,58148.306169771684,129
93,53662.75868536301,133
94,55660.23823232293,132
95,55719.99559914118,136
96,46857.12965736067,119
97,58189.95245789432,127
98,54587.21578239307,129
99,53749.12515902078,134
100,56707.23604047394,129
101,60410.827723053415,136
102,53676.90473215004,131
103,56274.149869971356,128
104,54832.8753111911,116
105,57123.92478880449,133
106,59090.42586741846,129
107,51729.743764114806,134
108,71223.69374309597,142
109,51023.44655861581,134
110,54534.67669801479,128
111,55542.81540655437,122
112,55180.40474204157,124
113,56406.52542879855,132
114,55477.40990502006,130
115,52461.934711153976,123
116,57903.18361486259,134
117,56716.138110071646,128
118,54961.12966426916,123
119,54119.70108912507,130
