,1,num_discovered_nodes
0,10279.317454818629,1
1,9266.580904978373,1
2,9427.496596698436,1
3,8533.304412628742,1
4,9714.962905255805,1
5,9522.018069020123,2
6,10050.612348196815,2
7,8875.116975521734,1
8,9054.014380840094,1
9,8403.432576605454,1
10,9622.989378808545,5
11,9391.251206219253,2
12,10167.253859061735,6
13,11132.963499404143,4
14,9323.033758895517,2
15,8885.921881403667,1
16,9725.915719036464,2
17,11147.010678518966,4
18,8311.56544986507,0
19,9317.467553077084,2
20,9141.480746741887,2
21,9148.45223213598,2
22,10276.882176022682,3
23,10416.699591031687,2
24,9407.853318901834,2
25,8753.307392766705,1
26,9503.697081496792,3
27,10200.439019587582,1
28,8825.622667192332,1
29,10339.171333638864,3
0,9611.444772910161,2
1,10472.655124173996,3
2,9084.32417003105,2
3,9120.225001026718,3
4,10389.811069275012,2
5,8114.851948761138,0
6,9816.215264241364,4
7,8532.53613872195,2
8,10143.803636764926,2
9,9962.850034590352,1
10,10643.503614737834,2
11,8372.71263031603,0
12,9436.711433948907,1
13,10459.20388309692,3
14,8845.23772843352,2
15,10047.564836142437,3
16,9514.141070793694,4
17,10591.827157032923,4
18,9522.747054238978,2
19,8921.244241910046,0
20,9082.833621334532,3
21,9514.581893831151,1
22,11200.825570872903,6
23,9768.018493341771,2
24,8881.933083513251,0
25,9131.22624615027,1
26,9391.606348931964,2
27,8780.674256964592,1
28,9111.027898026603,1
29,9592.63630714004,3
0,10111.969343362827,2
1,9210.338930336216,3
2,8930.517078233028,3
3,10669.922865415307,3
4,8771.960511169495,2
5,8729.041345264834,2
6,11363.089107400316,4
7,8979.935654419029,2
8,9287.213974684215,5
9,10855.902614790248,5
10,9497.952234150396,4
11,9444.057188073923,1
12,9482.794401120585,3
13,8921.690305870914,1
14,10865.870502994569,5
15,9996.337023797558,3
16,9375.294015715432,3
17,10531.571707632154,4
18,11299.140720291647,4
19,9083.660030692723,2
20,9562.48700824383,4
21,9365.338346812547,1
22,8635.53807403678,0
23,9939.245217754127,3
24,10354.561330432873,2
25,11088.214188219925,6
26,9579.258708933727,1
27,9759.073207234953,1
28,9615.413443960928,2
29,8085.5627765674235,1
0,9473.489117976007,1
1,9373.129119116848,0
2,9312.744188340768,2
3,8092.390856723327,0
4,10444.336375356175,3
5,9636.84709817814,3
6,10344.004265113295,5
7,9419.715363428348,3
8,10118.048273684624,3
9,10587.072320375666,4
10,9634.888819577129,3
11,9134.455956677344,2
12,8968.591958451725,1
13,10368.370559909545,2
14,9769.323578023783,2
15,8696.502221754727,1
16,9868.626269274871,2
17,10432.539549350895,3
18,8461.387472228356,2
19,8564.482628119567,1
20,9444.490707085148,2
21,9358.726848029202,3
22,9090.178389734809,3
23,9193.291637749642,2
24,7866.239472688273,0
25,9201.914546835133,2
26,12105.66064833353,8
27,9969.989598285829,1
28,9891.58789427749,2
29,8858.322290031536,2
