,distance,num_discovered_nodes
0,37804.719128820056,134
1,41860.5348914465,123
2,45180.69680171511,145
3,44281.68100167557,145
4,37402.57231426502,129
5,38400.63197366318,133
6,41174.98620077268,134
7,37783.34988427636,130
8,41158.2260057409,134
9,42294.86658462852,137
10,41930.37471156353,141
11,36031.98048037104,117
12,37067.69552565016,131
13,37633.20790685256,122
14,38802.181711923695,140
15,40594.16926612659,127
16,44452.09989739499,134
17,46296.19903108092,144
18,38553.54895819024,136
19,44639.87961483387,136
20,44852.29937250423,147
21,45619.60186653844,146
22,43484.62034755788,134
23,39150.48634061097,139
24,39417.817102631445,138
25,36703.75951814479,130
26,48999.090022490585,142
27,39608.30796767038,134
28,42993.82728910949,138
29,40101.216247271586,137
30,39399.89970820734,129
31,43274.62948729801,143
32,42652.09544123101,144
33,38288.65595803815,126
34,42225.247204981955,140
35,38217.562852138726,131
36,44705.659885398316,142
37,43303.098107536345,136
38,42084.32100011543,131
39,40810.304277173265,140
40,45250.3077541158,139
41,43852.1500722418,140
42,45487.156514101844,145
43,43115.76139067073,138
44,42194.68687367178,134
45,45231.643155390986,142
46,34568.882025216015,123
47,46242.85413400294,138
48,39186.95424840404,134
49,44746.7854830481,140
50,42268.8828023793,124
51,40816.03858981019,133
52,41531.21209665431,128
53,49760.742360699,142
54,47314.51777008408,144
55,40368.57383534658,128
56,39593.849740056954,128
57,44061.71053766491,139
58,42093.421737137745,132
59,41193.835752127314,134
60,41822.95543829102,138
61,36460.835430650244,119
62,38972.466041249114,133
63,37131.213657991924,124
64,39643.56091772639,138
65,43216.76681858406,136
66,39240.7276922888,130
67,46220.58910193315,138
68,43418.41066732335,140
69,38506.97977496965,132
70,41305.85793178935,130
71,42867.63122716648,136
72,39881.4486647388,136
73,39844.498267000636,135
74,40315.00329603142,128
75,38740.17624239696,131
76,40357.943904122905,135
77,43594.18547532456,144
78,42741.98437103644,140
79,45369.38278941024,145
80,41674.47373036694,140
81,37047.06669527311,125
82,42327.63442595764,145
83,44384.77385684619,146
84,45141.19289139768,136
85,36805.779321270136,124
86,43335.767989801316,134
87,42393.177815881965,137
88,41038.84662437853,136
89,39008.897743139656,134
90,41864.62669289732,135
91,40086.20139641007,127
92,41682.14859828221,135
93,40169.99872261033,137
94,39670.92648275815,123
95,44283.46219482178,137
96,45502.56445704705,136
97,43646.07377233874,140
98,40799.766473788724,141
99,41656.188795656766,129
100,46749.00448048895,145
101,41340.2358124839,137
102,41335.70722641194,132
103,43186.91360938751,136
104,43654.07425618791,138
105,40975.40634060329,144
106,41779.65944748067,127
107,36045.74541806508,127
108,44048.45197553606,137
109,45105.7204402406,141
110,49803.802895520144,144
111,41998.57708131007,133
112,42676.35939840419,140
113,40850.337001632426,135
114,39822.4758212421,128
115,42760.45268807899,135
116,43495.70964552193,135
117,35792.1785857844,122
118,37583.031632127364,135
119,39266.26029704221,137
