,distance,num_discovered_nodes
0,33623.7637992349,132
1,31061.185929519714,117
2,35288.592548513785,138
3,30420.109421344314,128
4,34293.197010480915,128
5,32243.41213440102,127
6,31014.93717607027,127
7,33387.204479407825,134
8,32459.452082590386,134
9,34371.79082950836,135
10,32362.604866292524,136
11,29349.575153479404,121
12,37049.306079224414,140
13,32287.55797545509,130
14,28298.61496212167,117
15,31001.89037902795,125
16,29168.67075211019,122
17,31899.043860813028,126
18,33213.72971819815,133
19,33582.79069648859,136
20,31409.36375066395,121
21,35113.639194486765,137
22,31260.609901711658,127
23,31250.31186084911,129
24,33219.449115411124,134
25,35408.278573463016,123
26,32664.99977936838,124
27,30411.809802636584,120
28,35303.756532487045,138
29,33469.54604129541,137
30,26186.067716368878,106
31,34604.02271173675,132
32,36278.332798283904,141
33,33999.3095215508,137
34,32200.644337227615,134
35,35639.061003984345,138
36,32952.064420584975,133
37,33523.08991416201,133
38,37703.54016771951,142
39,28206.756868242937,116
40,32804.6366233526,129
41,35090.2437676599,142
42,32480.839906875368,132
43,37192.82314494219,133
44,32534.520122708564,125
45,34767.43754001958,140
46,35009.545747192,131
47,31945.9480403952,134
48,32474.083546303027,127
49,31646.631190973778,126
50,34358.58093294395,132
51,29726.48692802977,118
52,33699.51362488943,141
53,31939.4860569208,125
54,30363.923414334142,126
55,33413.86615385725,128
56,36372.85713244139,131
57,34713.5369971006,137
58,31196.63248844589,138
59,32380.575192025906,131
60,36688.078300348076,142
61,32328.360047500642,125
62,32612.903548798415,126
63,31561.8825415575,127
64,30380.70325186422,133
65,30432.404480597146,111
66,29412.911876074646,114
67,30655.142475460892,126
68,33849.82573160517,126
69,31990.137839227507,133
70,36522.412097645494,136
71,32621.64886036882,120
72,34107.633921504574,128
73,30010.655171571023,125
74,29313.162395976407,118
75,29217.13064719158,119
76,27171.263072244106,117
77,32356.068176655524,126
78,37526.15899803095,141
79,32556.542432024125,132
80,32760.172240835822,132
81,33477.736752912,129
82,38896.05317503481,140
83,28836.580230644293,117
84,33648.95985948418,128
85,32185.30406411102,135
86,32896.0795219457,128
87,30807.770554547784,124
88,34800.30745339475,127
89,30855.870031227496,122
90,35047.97180035938,131
91,36679.33633478991,136
92,34611.110557302105,135
93,32157.09346865327,131
94,31216.89163580952,125
95,32742.96201905869,117
96,40943.460867862144,139
97,35266.844949703314,141
98,35107.181300929245,135
99,36554.52103600708,142
100,35452.21726774373,135
101,33450.33812803708,127
102,29498.83698340827,120
103,34532.41847314486,133
104,40042.91674415318,135
105,33838.3288214131,131
106,35770.0479984895,142
107,32003.62189351087,125
108,33286.69071582158,132
109,31663.726481188052,131
110,36338.69539987098,130
111,36023.71856078318,136
112,30010.406378692238,120
113,37122.68982206061,137
114,30628.565263483953,127
115,32017.97620453015,130
116,34505.31367716854,141
117,33486.91659538168,137
118,31454.818357461885,116
119,34170.90146982542,137
