,40,num_discovered_nodes
0,44543.77936656811,116
1,38247.72956694076,100
2,42877.33523528553,112
3,32069.310232099386,90
4,49922.23979607807,114
5,44701.69549937074,112
6,43932.75334124144,111
7,47089.768651303864,122
8,38900.87110825239,104
9,50195.3990550679,119
10,40322.73213355986,101
11,43103.99694145017,113
12,42555.64362783488,112
13,42967.328320842,116
14,41732.76579812646,107
15,47062.69195185936,123
16,44444.20615837974,124
17,48049.165830668804,118
18,44088.560434966945,116
19,41114.02427418305,108
20,40566.49083738786,110
21,43782.35789297168,105
22,36767.9666316822,101
23,44852.345281919654,128
24,41665.47945666657,114
25,45745.82728150384,118
26,49072.862406305365,122
27,40159.47922429916,117
28,45059.546826230624,109
29,45349.51083901315,116
0,37286.047472137194,102
1,42041.32894584359,111
2,39653.60498352497,106
3,41819.191499137894,110
4,41032.14707019431,109
5,46410.4599437361,117
6,47592.68303106508,125
7,36794.64014770772,102
8,38253.275978879865,103
9,42276.13292919146,114
10,38048.23723206183,104
11,34488.090843584614,94
12,45042.31907373076,121
13,42215.40659067681,122
14,41980.99757104998,104
15,43942.73144534075,108
16,35774.44549267369,101
17,42865.91773814188,113
18,34820.964139810465,94
19,51405.419318180844,122
20,39556.3314884762,110
21,43645.81006170253,116
22,34886.12551544011,99
23,44704.29551515244,121
24,37584.03413923277,102
25,39345.6890132608,102
26,39908.315541118944,111
27,45002.41051809569,121
28,43027.654235071655,117
29,44070.37410802925,124
0,39493.25698548496,115
1,41478.48262007437,108
2,35427.007665272045,89
3,35696.291403029856,107
4,49146.603834107584,117
5,40289.52934475311,110
6,40834.800181237915,114
7,37698.675799546945,106
8,41623.372183059524,118
9,44061.67708320933,111
10,47363.593590862285,117
11,41850.98214498687,107
12,41679.09745072589,106
13,38899.86328725118,107
14,39900.83711140483,103
15,36618.79409795179,99
16,43125.455206079176,115
17,36433.31114788685,113
18,41746.10784125146,110
19,43128.19373072094,112
20,41853.409539565655,112
21,46402.18561096297,108
22,39508.1792454277,108
23,44481.393079895926,117
24,41049.34755913288,114
25,40941.80891981847,108
26,36184.42793241198,97
27,40300.09953248829,113
28,36294.76731246765,98
29,43486.34317614553,117
0,44612.933646638354,124
1,44763.15631768439,120
2,47525.313607781995,124
3,35087.265840522,104
4,40865.71521892249,101
5,38890.59288756455,107
6,41739.16071174559,112
7,41151.10324036193,113
8,40935.28254227452,109
9,41979.06905753854,123
10,42386.81681483811,120
11,41316.90983511441,111
12,43767.53432872653,124
13,45121.479458620575,108
14,33765.61911896973,98
15,42097.619322846695,109
16,45332.30294923381,122
17,44294.49762418045,113
18,41682.7107951796,98
19,44590.06986924844,120
20,42273.52030578201,111
21,34533.67925716174,98
22,41031.56883085017,110
23,47694.201962399515,109
24,39631.87230503744,108
25,37246.02843553788,88
26,42040.323942848176,112
27,47460.94484373385,121
28,33715.51726351984,92
29,41803.93602373948,112
