,20,num_discovered_nodes
0,40306.435722837276,34
1,45656.34387128271,40
2,46252.03550659298,35
3,47336.766598548886,34
4,40951.41642132849,33
5,44933.991151408496,35
6,45931.699683448554,33
7,45834.76120853809,30
8,45718.85081013609,35
9,48048.55943867784,39
10,44699.230045135395,33
11,45153.62528437472,35
12,45451.68482063379,37
13,51568.06228056149,36
14,46479.09422222537,32
15,44521.64730152767,33
16,45552.11656227905,33
17,45072.43002485555,36
18,48009.01009386549,36
19,45030.80226018533,37
20,45939.97319340318,31
21,45524.04534211357,33
22,46969.16548195474,32
23,45013.83448773848,35
24,43704.042496223745,32
25,48772.19385852006,37
26,49496.118841431984,36
27,41323.47807229703,28
28,48745.063057902145,34
29,44977.51490576817,28
0,39761.94882385854,35
1,43273.44228829552,31
2,50780.974056922765,37
3,42066.48321637857,28
4,44712.78273638801,28
5,41144.791184548565,26
6,40181.64162900443,31
7,51963.530814561855,32
8,43499.30744182491,31
9,45940.06408244303,32
10,48273.207931109435,40
11,46761.235214126486,36
12,44513.53321526123,32
13,46658.5123327066,36
14,51223.73822103982,36
15,43511.62163836262,33
16,44192.812883214465,34
17,47839.14013398655,36
18,45524.32978563756,33
19,40366.139195659016,24
20,43543.85348791893,33
21,40027.782230270466,27
22,43092.13442957661,33
23,42810.60199441457,30
24,48477.54127882839,38
25,50870.14593468532,38
26,40251.930034691126,30
27,49510.198500465056,44
28,43004.81948686936,35
29,46779.19362128205,38
0,50361.29112749894,35
1,47052.39153954966,39
2,45808.401451982216,30
3,43854.732253009795,33
4,45546.53869975597,35
5,48119.09920467108,35
6,48286.88877651695,31
7,47208.2343767208,39
8,48548.3046467696,40
9,47923.97634248645,35
10,40585.31311945287,28
11,45581.966727262465,31
12,46071.03935668648,30
13,48094.97652908577,31
14,47243.113381742136,35
15,48021.056453168356,38
16,43771.109986446754,34
17,46447.877678227254,36
18,48915.0037640133,32
19,46314.17971398258,35
20,49421.45076839637,35
21,49585.734006488325,39
22,46094.41850279391,33
23,43931.57247443745,32
24,45273.233119897755,33
25,43031.07417818236,37
26,44630.57398355178,31
27,47524.494103064906,33
28,48004.46503357932,39
29,44738.71023366613,26
0,49331.763597255595,34
1,44685.98798328313,32
2,50330.93259395801,37
3,44015.847170094814,33
4,49330.58071700703,43
5,44794.64844959316,35
6,53734.1215557425,38
7,45201.038549584395,39
8,48364.166145747775,36
9,45082.54071958313,26
10,45969.70546570234,35
11,47543.782122199016,34
12,43723.915574176695,31
13,45930.658357370405,37
14,48769.40661595445,34
15,46916.16812395173,39
16,43302.988590814064,30
17,46098.286294309786,32
18,43709.16547956577,29
19,47949.053784682634,34
20,41077.2935189436,24
21,50172.239359871586,31
22,46556.10899403306,33
23,44123.60023815426,30
24,44863.909145882746,31
25,45217.16931237793,34
26,48929.268726387934,36
27,51086.20796757092,40
28,47541.05756186629,36
29,40454.196516025695,34
