,distance,num_discovered_nodes
0,57716.557659972226,138
1,60260.68391169622,131
2,54459.00890514967,121
3,53192.012249449406,119
4,56841.08310348329,127
5,57229.36020387814,133
6,55276.81796934252,117
7,51775.36910799331,126
8,59151.61690065183,125
9,51525.01332280081,119
10,53740.862825076954,115
11,64984.025058507235,127
12,48665.69594078152,118
13,62521.617757304695,130
14,56292.79194555182,127
15,55807.757281475664,134
16,51599.605132603625,123
17,57914.28593401044,132
18,66682.59738515038,132
19,49846.056353063446,127
20,43250.98177014611,100
21,59191.17441201388,122
22,59640.61697004306,126
23,63358.268569310974,138
24,56298.51656729753,122
25,53608.77812158433,118
26,56262.69655765044,130
27,56835.247405787995,128
28,51019.55060233263,122
29,59809.3238920624,128
30,52586.183803779415,122
31,58203.373776002234,133
32,48519.43351170297,116
33,46393.269878454,114
34,55139.75425416375,124
35,60509.20125000409,136
36,51021.124699591805,121
37,53762.25962671215,126
38,50930.232034679364,114
39,51240.706352985915,117
40,51712.909324956985,118
41,53911.84801000217,117
42,58289.66399019718,119
43,68148.59557603553,137
44,57056.47420857612,126
45,54687.28923067046,122
46,66929.17113470152,131
47,53709.84606450273,118
48,58182.54180809365,111
49,51168.28208131674,124
50,58169.46607142059,127
51,56757.14750524353,115
52,57063.343190048494,126
53,53764.6715475191,123
54,55096.562127021585,131
55,56191.26909280586,125
56,53133.08585996909,125
57,54760.85046145871,128
58,45745.250820315654,118
59,52447.27694623407,112
60,59212.6192127087,124
61,52275.21868379496,121
62,55460.95740677174,130
63,51895.09831367439,115
64,59598.24751106417,135
65,58537.4027927428,133
66,52063.965751910204,129
67,58058.077328080675,128
68,47148.411855322935,119
69,47557.44216429885,126
70,59095.11537569559,127
71,49510.462608073234,121
72,48876.50362087569,109
73,60269.70783008219,125
74,59827.60352821023,129
75,51416.93633591157,121
76,57706.20583726319,132
77,49801.290854826875,114
78,57184.125244956624,133
79,55411.14835424651,127
80,54518.679622794625,130
81,65639.6571458601,137
82,54042.76667646619,126
83,62459.81096947804,127
84,54099.64541977315,128
85,62152.772324861224,140
86,60114.76311651153,129
87,55346.71497631262,132
88,52841.201643819266,117
89,58253.2083093554,128
90,54200.72840118407,125
91,53678.86922076754,124
92,65328.09262569412,128
93,58873.09424041599,119
94,56936.52200504278,134
95,51865.77397644793,124
96,54770.476739020596,123
97,49505.52185189617,120
98,54257.02126685473,125
99,52069.51300586596,131
100,62011.22987944976,129
101,61609.43794762615,141
102,55431.53775287645,130
103,58365.3112399535,135
104,58302.86190493415,130
105,45683.070925900436,131
106,52582.56697307597,126
107,47587.97969760417,108
108,51996.94400851141,118
109,50890.89910341162,125
110,58516.02982311872,138
111,64427.90689560339,134
112,55958.56775744188,121
113,56174.69616853882,133
114,59536.41684606973,132
115,53633.46511726089,128
116,68642.76004385842,135
117,57922.73652056703,124
118,64448.62880499074,136
119,52629.715629316604,133
