,distance,num_discovered_nodes
0,43232.770158465704,113
1,51556.77515588617,122
2,54438.37478404643,134
3,57717.86153688504,127
4,46346.899683926546,102
5,55950.62306809532,127
6,62488.028319082754,130
7,51363.2733370996,120
8,55761.105817039424,132
9,48616.06676069548,125
10,58946.88826316057,134
11,53074.900140987666,123
12,53841.0948746378,121
13,46613.74109605516,121
14,54363.29602217324,127
15,54759.745773401366,130
16,51663.830026698844,114
17,56939.16329490786,130
18,55258.97336111782,127
19,50876.76370789503,120
20,53190.02960056208,129
21,59690.783310569714,130
22,63210.52018584348,124
23,58350.184191202854,133
24,60306.27830928369,127
25,52589.76288359279,122
26,51727.11003574759,119
27,56738.55488610959,133
28,63460.26283938382,136
29,53226.28133085116,118
30,63103.74955333104,131
31,55372.17077411406,135
32,60859.87619257384,130
33,66036.98034747395,134
34,43465.765974868584,107
35,60042.67144676106,130
36,58347.99510221052,127
37,57016.03474441457,127
38,51459.37510548627,128
39,56115.38688284485,116
40,52971.03712167223,131
41,57200.97010912942,129
42,50403.338872377826,126
43,51221.85335001409,125
44,63325.94023239754,132
45,52014.76259515462,109
46,51505.104875526034,131
47,59385.82746033623,132
48,55353.80902723431,124
49,55950.80128060209,126
50,50821.246732736916,113
51,59320.28194482386,124
52,58154.24779115495,122
53,67665.04598749719,126
54,59211.24236174032,139
55,64630.97438987441,133
56,47080.568227243915,116
57,71589.46300094767,135
58,56709.796132848096,125
59,47985.45920259679,115
60,56019.999523214654,132
61,55339.0921563967,130
62,59886.18137193447,134
63,50631.76726405324,115
64,57812.25898509717,131
65,59114.153301202525,134
66,60413.40942436055,129
67,52986.99092698796,114
68,63533.59570521861,127
69,55706.52270208291,127
70,58152.642575824226,136
71,66293.74931342121,133
72,59361.82222042891,130
73,53369.766432323115,117
74,55225.54972184522,125
75,53689.374393052494,131
76,59491.82836884114,135
77,54890.03286858287,130
78,51680.585129656494,108
79,57616.105431341864,124
80,48734.669640103035,124
81,52042.97069929566,123
82,59952.48284482276,133
83,63962.85301766308,130
84,60846.6019360018,137
85,49112.903871546405,123
86,57280.90342435367,129
87,54583.027717913355,133
88,55717.949256004635,127
89,60907.97106223488,132
90,59211.81168336099,126
91,50080.313052966565,124
92,55917.758260251,134
93,56063.80362101199,130
94,57159.24129071226,133
95,56572.396410731635,127
96,56828.78787375772,129
97,45657.38222480696,114
98,58855.48936866448,127
99,49596.813830357445,120
100,51126.008369503295,123
101,52367.301863051005,128
102,58267.7212285492,138
103,51208.46053254162,122
104,52227.23540754588,127
105,60276.251577096904,124
106,53593.22886051149,132
107,53815.69772390057,123
108,42668.519983499056,112
109,63142.96876580028,129
110,65391.51127083344,134
111,57777.43797942741,125
112,55003.040887257215,120
113,58439.04629597553,134
114,57415.39574251351,126
115,57291.7879484961,131
116,49970.79876986074,128
117,57614.25884012987,130
118,58223.51744877058,119
119,68308.74101255265,132
