,distance,num_discovered_nodes
0,40110.86132401977,139
1,36174.09000772008,123
2,35961.492766591815,124
3,36564.11166961945,125
4,35781.06494466141,135
5,36520.081881126906,117
6,41037.308352770546,143
7,39138.50261310476,131
8,36053.62807515399,136
9,34184.75906567815,132
10,39946.3265465291,136
11,40943.58205957494,140
12,42136.1068763476,141
13,38520.7167951098,143
14,34763.548583276905,126
15,35108.49111176504,127
16,43786.0521418476,142
17,34868.14491545028,124
18,40661.28414455791,140
19,38930.47410340993,143
20,39087.370322015646,139
21,31312.1186398067,110
22,44304.51992831963,141
23,36986.452893270456,139
24,37662.43766543693,138
25,35367.764187040695,120
26,38769.74540626999,131
27,36621.38376573776,136
28,36225.10632298298,130
29,39696.88865276247,131
30,41757.86648138948,144
31,36009.61548896206,130
32,37521.204096314905,128
33,38508.23034847978,137
34,40025.063538328024,134
35,38752.303029929404,127
36,38760.86520055032,129
37,38990.33091800619,132
38,35845.71833308154,128
39,38373.447878501414,130
40,36714.45555602937,133
41,37411.082402496,126
42,36423.71739615366,118
43,38128.214685788174,138
44,37483.96339983284,127
45,35604.21603665856,120
46,33286.732644062875,119
47,41673.980112287645,142
48,39566.56744111587,144
49,40453.94452979364,137
50,35996.28739722243,116
51,39175.834701882755,143
52,34298.166911109554,129
53,34434.221923922036,118
54,37198.79490515945,131
55,35955.91662473011,136
56,36985.68456031404,131
57,34335.46011043343,131
58,38306.63662260784,124
59,36031.1511180737,133
60,33340.52735784915,118
61,34753.1239419632,124
62,37319.37504570923,131
63,34950.56478830724,131
64,34358.48036584306,128
65,38739.02945223751,136
66,34466.742235303296,126
67,41520.30426025892,129
68,36111.93292765673,130
69,35346.55535514386,128
70,37073.01244583788,133
71,41994.31506653792,141
72,34087.48948611374,115
73,37486.98252395394,127
74,39805.21626736415,143
75,39764.80176239303,134
76,33472.22723667698,119
77,37867.98044393732,127
78,39482.52472263572,141
79,36217.71719178304,133
80,39981.487212379085,140
81,38572.39136637111,131
82,39919.38070357485,136
83,39015.94805243567,135
84,35587.88612871895,130
85,39063.575434514554,135
86,37482.517767678786,134
87,39599.8552797392,138
88,36529.32345341569,123
89,36113.97460109411,131
90,38558.65718366795,139
91,36340.84680517167,131
92,40998.142171341366,139
93,40249.34822881617,142
94,34803.64801324287,120
95,44270.928010903895,140
96,34420.75069700504,118
97,40492.17937336692,139
98,38405.24654901932,140
99,41285.13577559001,137
100,40336.05502163975,137
101,33298.75153003037,122
102,40003.347581709764,137
103,36700.61866533149,121
104,35718.017195761684,127
105,39541.04217566599,135
106,33112.39753287734,126
107,33741.94318396749,114
108,37780.98184995312,124
109,37170.446025711695,126
110,36059.52891017137,130
111,35326.77306356426,126
112,31373.430580487184,114
113,34019.9570280477,118
114,41874.39704087466,137
115,37095.43844572277,136
116,39324.474963583525,132
117,36671.31434529198,122
118,39754.439296989025,130
119,34194.05429297161,123
