,0.5
0,47263.90360690497
1,44535.47789643347
2,46524.3109776453
3,44833.00625415098
4,43119.714519167734
5,44147.13931493006
6,46306.344358212315
7,44214.60998811185
8,43029.28903080487
9,46493.486549692636
10,44363.4590200112
11,47749.92866565513
12,44285.55151170701
13,48896.77708996789
14,46616.13287304896
15,46266.70322821846
16,46673.163308915435
17,44984.060776317114
18,47724.49190901285
19,44635.64111293005
20,42849.18618440732
21,44122.589262948386
22,43970.39754485775
23,45690.95901967926
24,47498.35868105324
25,45721.37257524178
26,45249.41793799039
27,43681.08488026985
28,43704.56267271112
29,42484.69341019942
0,44906.52861720394
1,46074.90758370989
2,47486.701201681775
3,45291.358361543294
4,42603.358174194924
5,43572.052762299565
6,44305.699076595265
7,47921.7941849307
8,45875.13342559442
9,46896.464987016225
10,46039.03608701494
11,41941.38832166292
12,44746.489979168895
13,44201.40613628682
14,45869.41692570342
15,44059.22673320301
16,46702.55467796643
17,46683.836093849684
18,45511.49158557244
19,45427.92232841145
20,44934.00887139085
21,45425.77586378067
22,42827.220757543924
23,44479.96828303245
24,46465.12330536082
25,44703.295075205
26,46158.52037355417
27,45092.45486910767
28,45393.17432403727
29,50034.90782849075
0,46524.67171486188
1,45015.977484873016
2,45022.883788603445
3,42696.89014984988
4,49311.10651813786
5,49796.35363687504
6,47948.692951921796
7,43330.85268784189
8,46281.959048706325
9,44303.154606527096
10,46532.46671192204
11,47304.74459072927
12,50314.547622055674
13,48530.135822729855
14,44988.67371648459
15,45094.58255412983
16,46742.587766472556
17,44736.57587824894
18,44595.41384502011
19,45776.98007421178
20,49304.168126507415
21,43575.35779081073
22,46407.97740103659
23,44912.063951101074
24,42551.399742995556
25,45397.75718078293
26,46517.25443742751
27,43653.590137713494
28,44857.29187012816
29,43850.327493642515
0,41348.518283356956
1,46094.102982499666
2,43933.260903682516
3,43645.437796156824
4,47434.07270844778
5,44445.158490293565
6,41308.7959035459
7,44220.74843108752
8,47572.460832791876
9,46092.37964710742
10,45313.08869343179
11,42585.424498572494
12,43168.999688000724
13,43955.6312508568
14,45279.34320939241
15,47083.91993559489
16,45257.30547153842
17,47055.744159926064
18,46131.17527491482
19,42060.56776909334
20,44447.92358672633
21,45598.888917241406
22,43539.15198257323
23,47522.604418912095
24,47271.96486054679
25,45623.51616281137
26,44368.62343477574
27,45273.763213708975
28,48967.61356346375
29,46846.9939334292
