,0.75
0,76084.57888721494
1,78252.73319782245
2,77768.48245394227
3,72342.59439468897
4,75489.51321202211
5,75142.18620459082
6,74275.85129500787
7,75530.82400386645
8,76981.06764820509
9,78019.16849306502
10,75396.99830063943
11,77825.10315355478
12,77928.87294635124
13,75070.47412030728
14,79375.3787793993
15,72593.42170947636
16,71580.79082157051
17,74198.5740765524
18,71662.99362810077
19,73534.93995817115
20,78364.53368514
21,67960.4848995947
22,71714.98485408083
23,80809.17466732026
24,71030.93219905903
25,77792.71520460561
26,73461.26103297452
27,72031.86838536455
28,71928.20823921062
29,74933.54960315026
0,75820.52020334039
1,73804.31098222324
2,81915.71576826075
3,68121.92965946498
4,73657.07970225658
5,78886.18202966586
6,78526.89571553284
7,77509.51352842021
8,72269.62992644492
9,75341.74754250475
10,77339.25833361337
11,77325.05787187
12,76251.62664279637
13,73702.93712049724
14,78748.5270251648
15,72557.85516715111
16,69769.41680032482
17,71843.81970230506
18,75980.18097011911
19,68467.33379265292
20,77120.14094498783
21,69929.67714987611
22,76033.79485103929
23,73018.14079487165
24,72039.80705681746
25,79650.57132994293
26,83332.20731885817
27,71988.90649423905
28,76799.32734810284
29,77377.14109465196
0,74495.22309703368
1,81346.51235327177
2,80002.91176541072
3,73197.50919967593
4,74410.55367652429
5,79798.53096847123
6,78361.3415890348
7,76106.59981780853
8,71049.43160737671
9,73340.77602941594
10,79905.91389550359
11,77595.8013285086
12,76009.32933958952
13,77964.20559476226
14,73019.47478588903
15,71634.73148979631
16,75792.75761411503
17,71114.65212794776
18,75385.9942785262
19,70327.32784123314
20,71601.6691192612
21,78410.38507345507
22,75442.43827606417
23,76086.38004553413
24,75038.43727262004
25,70067.30039658643
26,72131.00648022594
27,70536.26466276005
28,81856.30071702466
29,74410.48925699788
0,75586.17386720722
1,78257.37881819304
2,75868.72566151801
3,74910.93503591341
4,75498.92996461055
5,66151.86800862734
6,71892.61970094849
7,72107.50177652825
8,77846.41273655588
9,78083.5393459642
10,70431.36473037259
11,78353.58500221484
12,77360.79471562436
13,77992.25112374882
14,77895.84741942235
15,72356.22193126971
16,75118.21922142245
17,70042.8739176256
18,70816.55002839465
19,71133.1997939452
20,77047.56830598535
21,74963.54669759441
22,81238.72175593926
23,85742.75434637917
24,75849.94407613117
25,73446.32584330048
26,76059.78402489315
27,74919.47166421208
28,77178.42306294924
29,75299.48812849296
