,0.25
0,30000.58992207895
1,30175.46047666538
2,30976.35369244657
3,31290.737963946
4,30090.982405296418
5,33079.73037402395
6,31930.731788383615
7,30478.43462494337
8,29612.702564622592
9,30285.822688197317
10,31169.744952667515
11,28968.83608278983
12,29779.011393452103
13,30576.44027035975
14,31066.107579380543
15,29813.371951944104
16,29358.84803621968
17,30884.323153577967
18,31846.876487813035
19,26774.53956628167
20,30525.583236561266
21,30460.770985577976
22,30783.855599944072
23,28873.847134278883
24,29365.91707578892
25,29752.7000021267
26,27647.562395873527
27,32432.909419324744
28,30717.126385401043
29,34246.588892133004
0,29533.06660638793
1,31612.9382945161
2,28105.05866543531
3,30964.05561404702
4,28995.75610357883
5,30963.195177274363
6,29767.41443951863
7,32846.95955424714
8,31001.841920333023
9,28701.891001846296
10,28115.487493226865
11,28955.169819894032
12,31032.99550799636
13,32286.686904046106
14,30281.359754703004
15,31545.048811655917
16,28480.47360424085
17,30007.456306389035
18,32059.9280181054
19,28777.380679302405
20,32305.514214322822
21,30768.57770027682
22,30341.30186732644
23,28099.367145042324
24,28642.343015678667
25,30945.83199528029
26,29770.707115954287
27,31060.585325000036
28,29844.799554964793
29,31134.32048148538
0,29690.268457795388
1,31242.537659124322
2,29693.18217359491
3,28722.281831253033
4,27807.777251012474
5,27864.14577138521
6,28311.122220521876
7,28608.471480742704
8,28897.886997408645
9,27974.181698723703
10,31004.664808728303
11,31133.508553775773
12,28554.248757189194
13,30917.88210126648
14,30933.31264702041
15,28739.904790011973
16,31452.338436812497
17,28850.151904967974
18,27646.910418887976
19,30023.28752581047
20,29050.166637098417
21,29646.280314539323
22,32507.413641457544
23,29741.074536871107
24,31905.008885531177
25,31032.54250229304
26,30971.608793987507
27,27878.43967623937
28,29793.61328306852
29,30996.33283839343
0,30810.869422113603
1,29897.78113174791
2,31653.2451781001
3,31235.36471130474
4,31434.68160019728
5,30497.990857218152
6,30471.73988811473
7,27726.783138943894
8,29734.26983274597
9,30999.29376536902
10,30140.601250738957
11,31792.84561104383
12,29856.12853297224
13,28172.608417092324
14,29529.6895791937
15,30830.324963514657
16,30510.40251510755
17,30888.846707477467
18,32338.80233985456
19,29827.27968155344
20,30018.451107383185
21,30935.457838887203
22,28899.798306023276
23,31478.143883710927
24,33204.687585155996
25,29407.022881981622
26,29827.08208420829
27,27416.751225406966
28,31065.80177334017
29,31264.358282867834
