,0.5
0,50756.17464884983
1,54000.31517776719
2,54632.19319622285
3,53856.39048679947
4,55113.81989613526
5,50759.281996556296
6,56377.93125011962
7,50882.91291126832
8,51017.051027857924
9,54331.20675083188
10,55650.33411729369
11,51647.325237279445
12,61166.89742754079
13,54240.56747257091
14,53081.656561778844
15,55293.40569179428
16,56944.019411109264
17,53357.404327832446
18,53373.488739632405
19,52546.66010427515
20,56379.05821256939
21,49934.32954160578
22,50583.80049421477
23,54176.05693241035
24,53893.59312841086
25,52025.98964760901
26,50516.70949172863
27,54195.83862803425
28,58182.877615669684
29,55425.07307765205
0,53419.12703845083
1,62466.62805252711
2,53835.27176076995
3,46695.01702515777
4,47737.67891742341
5,53087.67351979542
6,48117.34644822828
7,50449.61072838845
8,49862.602957181676
9,53880.88462323824
10,52186.45378766847
11,50567.11374911848
12,54703.087516350664
13,57444.63368219518
14,54301.68803399979
15,51728.19463417818
16,53238.42519126396
17,52095.480064411895
18,56899.94763028227
19,58737.06687915309
20,48074.04431791425
21,51986.91459397137
22,57616.20025312193
23,50794.49034129339
24,57493.557434595
25,59059.33321914339
26,49120.484504096064
27,49085.90785201487
28,48695.0738216192
29,54172.21554929393
0,55932.74218396575
1,51054.7345044936
2,53700.3883619758
3,51034.419753903654
4,57081.59395882012
5,54326.90565266919
6,50170.93295157453
7,54035.483259914225
8,50652.624129470605
9,55383.47415104307
10,54354.71369111456
11,49162.891833948306
12,54021.07151642143
13,55186.24282516518
14,51166.22828523019
15,50055.3336683858
16,54028.49951093752
17,54594.96416240555
18,56135.02445481533
19,55065.6643388246
20,52789.36368602438
21,55005.61599495638
22,49639.09488263988
23,56087.19445068674
24,56173.68628250481
25,51325.13018706389
26,54384.30222355515
27,53402.76265041657
28,49223.32784537019
29,55574.3420484887
0,57786.607291375345
1,52168.32928557085
2,50473.495978288985
3,49044.12860976824
4,50188.96520307979
5,49739.26907683103
6,53544.75507565163
7,55950.09568308587
8,54628.21644131625
9,53499.67279600423
10,47073.3500535415
11,51903.579327486674
12,49201.09063180988
13,54154.34916174603
14,53730.4629474765
15,57438.49377359209
16,52677.58639755665
17,54708.148300705354
18,53486.239797048125
19,50864.584724663306
20,59160.31804595543
21,49160.77104197931
22,53012.81547876018
23,52621.932852693295
24,52814.828072437675
25,50686.12160757017
26,52291.71113979276
27,55723.37193990706
28,51584.17586415568
29,53158.58285910218
