,0.25
0,51685.45753315295
1,50849.20233420145
2,49144.78204450441
3,49012.21918357127
4,49711.95816100648
5,47621.10212503126
6,52455.219170070806
7,50261.28679940699
8,50057.89874159029
9,45457.774479087464
10,48088.03729953039
11,49226.92722745064
12,53436.469776051
13,47749.68476110831
14,48754.07048634276
15,52403.786036032914
16,47420.21713318881
17,46100.94791161665
18,50801.06888870589
19,48077.44548557781
20,53559.54886904608
21,46195.945486814875
22,50645.16118234106
23,49687.40487226408
24,51890.72354176501
25,47752.561291897546
26,49682.62380287649
27,48642.07558250067
28,51222.334070329314
29,53478.96833414464
0,45665.70312448764
1,45601.78625996285
2,49627.40545619465
3,50673.660227638786
4,47098.35662138645
5,49647.30993469785
6,50886.72845214432
7,50307.21035309704
8,48055.07700913743
9,49927.1786011747
10,49977.38342489193
11,50550.78370091445
12,47410.00558822795
13,46250.7939514279
14,48639.50891861592
15,47841.30409574969
16,52776.60184450501
17,49948.13500115867
18,49915.85684719956
19,45945.86426141557
20,50780.17551955951
21,51089.75771657863
22,45171.12450150247
23,53697.04790103015
24,47640.3178819874
25,45120.50729656657
26,46504.6991723013
27,45281.58573202303
28,45389.848716543536
29,48262.16480934411
0,47406.82365595129
1,48248.47469806205
2,48962.8292009562
3,51271.85229803888
4,50532.771435288436
5,51092.82409114491
6,46158.91109009016
7,47341.40992120518
8,49529.52524269916
9,48919.813920889705
10,50362.070062238454
11,48639.92369778707
12,50995.56932810112
13,48795.061025914314
14,48980.623494776366
15,55187.01534022426
16,50476.77292957369
17,48693.65778039594
18,50333.95213069982
19,52767.544934798934
20,50952.81351388286
21,51478.36383860036
22,45313.29498860078
23,49783.037456216756
24,45691.077329527
25,47675.370959473
26,48762.44752188532
27,48034.94324011968
28,52877.98442890961
29,49546.907219817454
0,50795.45146580914
1,52213.93975425095
2,50737.182605037575
3,53168.41757850389
4,51969.58319376442
5,46667.156863711374
6,46566.851741966384
7,49299.01933036492
8,46682.51963873102
9,47398.302843470694
10,47359.73354842258
11,46213.91077079774
12,49210.97308430008
13,53563.72717329199
14,51741.73272311812
15,51020.953648981456
16,51322.44427665176
17,47055.085534895814
18,49195.87976463049
19,46912.445179574155
20,47227.27245735238
21,51348.54146982306
22,52350.176047668734
23,47822.44129632098
24,48665.51707695141
25,48950.44002464244
26,44525.307594589554
27,46168.0351522811
28,46548.266315294066
29,45282.029907497046
