,0.5
0,42296.60003615078
1,42014.510885716314
2,40939.25009702499
3,40363.684986007785
4,43979.28796453941
5,41521.142700013515
6,40770.245538517906
7,43098.8866777456
8,44532.8309930216
9,40325.56596241142
10,40726.7647968425
11,42454.088524988874
12,43629.67951487874
13,41111.94766322091
14,41234.931346201105
15,41730.83288675562
16,39283.73453047471
17,39609.8786317954
18,41582.77937944315
19,41972.80254060468
20,43725.07164356262
21,45609.937903572776
22,38408.90819633304
23,40978.9032350948
24,41328.47599269755
25,41649.49071471653
26,43295.68828163303
27,43771.21901884801
28,41664.02457144672
29,41327.15617130518
0,40834.37464377444
1,44616.43474740831
2,40300.982856542236
3,41820.23271678203
4,42104.69225741434
5,43230.38310653018
6,41939.12889153685
7,42438.33871813464
8,40386.25208682767
9,42694.54650709697
10,45196.58764268545
11,43797.67079545574
12,40964.54547656796
13,43634.0645474007
14,43594.192247084015
15,41033.99361616668
16,42026.50725029188
17,41572.229414326655
18,47356.853970242344
19,43273.933294845636
20,40098.575375938424
21,42487.9935273797
22,40952.93451681227
23,41218.801887276415
24,41853.14968745157
25,40396.74197730057
26,40172.68599576257
27,40928.25663475691
28,44105.69400869743
29,40320.334820902484
0,41499.42641097349
1,43302.29828129912
2,43425.405125552024
3,43001.67255847478
4,46464.0095443593
5,41611.2043526482
6,43453.019042496366
7,45535.87679817748
8,42326.14064361284
9,41386.786783100295
10,41515.88909582201
11,41291.606292532546
12,43543.94332835407
13,40880.33587443728
14,42149.445949429726
15,43375.073205081666
16,43542.32479532448
17,42634.88016793741
18,44160.33060337931
19,41522.0411275115
20,43095.91009960861
21,42567.56109217957
22,43434.44374116621
23,40946.290753359026
24,42179.02568263436
25,41544.468199840485
26,43497.78897550852
27,39565.11498876185
28,45453.38095345689
29,41357.83734775073
0,40812.03096851654
1,40981.38869264064
2,46614.50036857201
3,41612.54879874259
4,43616.3507536935
5,42576.99500258703
6,43530.50856107651
7,42286.55842772166
8,45455.3492930043
9,40836.484619675575
10,43016.485728277
11,43147.457282697294
12,39863.84237869241
13,42878.30278840001
14,43714.8907761217
15,47114.04010085476
16,41121.24876744085
17,41969.39901753928
18,41819.1003121589
19,42886.11369738122
20,44834.894703163416
21,38411.09417781782
22,42748.459209570334
23,41307.03026815491
24,43270.14007388455
25,39874.152169634384
26,40919.46450480195
27,42678.82343089883
28,41829.942972223274
29,41674.077750178425
