,0.75
0,58527.90704929446
1,65245.09128127926
2,65055.24986729869
3,66519.10019514635
4,64474.61587505219
5,62664.8912703167
6,63306.03069585155
7,67585.66869176293
8,59973.60024021032
9,62391.864320577515
10,68721.46489078375
11,68860.7733905718
12,61329.83821826037
13,63992.19812073968
14,60754.64978645918
15,61616.34604899325
16,64919.55888313496
17,66360.05812087981
18,67758.11531494383
19,61857.16016283889
20,63377.927548647356
21,65728.52223957427
22,63727.93956142608
23,64696.66754057276
24,63537.14623366049
25,64971.71853643082
26,67143.95771084818
27,68642.49011644008
28,67479.29796942252
29,62898.082962082844
0,60223.49131769404
1,68268.78188026519
2,64799.390090702946
3,64889.5636137702
4,66391.7650636753
5,67553.4820275975
6,59752.34052745112
7,60576.11066634189
8,66105.63653251315
9,61610.88452229463
10,58253.95345469629
11,66877.05548274473
12,65240.810949469735
13,60664.490428854646
14,64676.55942216333
15,62237.57357650109
16,63270.1796468546
17,61094.98779579345
18,62750.76776456473
19,63158.95551216601
20,64190.75095240886
21,65998.35834393553
22,69474.16363424459
23,61136.08977754477
24,71536.13094942756
25,60888.88582977813
26,61046.60491688113
27,61776.46339990507
28,64667.67007973176
29,64160.73859550524
0,65266.71118944976
1,64833.98331499536
2,64908.48594930888
3,62762.95464360145
4,62279.51111279548
5,59183.921183982944
6,60218.80976260075
7,63460.285660819405
8,69344.68335261926
9,70665.3758735397
10,61665.54318333994
11,64887.578722638966
12,62418.03799977954
13,62118.39899136466
14,60783.90850387762
15,67036.46324512936
16,62982.27671545711
17,67628.7220923701
18,58684.67186141909
19,63877.858307951275
20,62381.68101999976
21,65419.220032667516
22,64161.83796260794
23,63655.62417160101
24,68670.03213997801
25,63925.47837756336
26,64687.09455023949
27,70037.10161539623
28,67973.37897597207
29,61119.92415136443
0,64301.834904655894
1,63782.57102245151
2,62471.268709092044
3,62939.37234720519
4,59909.10018924068
5,66901.77666496391
6,67159.16617715027
7,64190.41773506779
8,59625.63561118477
9,63994.91908750032
10,62482.77323789454
11,63816.813970808114
12,62345.69746234928
13,62768.88627247252
14,63480.46961810851
15,60853.406904459276
16,64750.51581757342
17,58840.590094101164
18,64079.073833464216
19,63988.906515168346
20,65682.6978549549
21,62216.93368725023
22,68786.18632930245
23,65469.88927303502
24,60988.208770231904
25,65837.10920058738
26,56094.1468682798
27,62688.686486786784
28,68230.08053611513
29,60195.51643876768
