,0.75
0,53720.49229825881
1,49457.555670601105
2,50749.112327966985
3,50698.73789146297
4,50302.03538161831
5,50585.24642154706
6,50741.69471002968
7,52729.381669349576
8,55664.13122639008
9,50506.15657843683
10,49341.34617246824
11,51141.36992917576
12,50292.500126655126
13,50252.37740948195
14,49098.763705389545
15,52180.65060371861
16,49527.755453263926
17,53103.59196135468
18,51300.24218039479
19,52422.20761866052
20,55008.16934802346
21,52980.17409474476
22,50855.2097804817
23,51234.88937197189
24,51374.42599483111
25,49963.32848428512
26,51109.15748788829
27,49704.89532596234
28,55739.36271772874
29,50584.60538903278
0,47968.34951883578
1,51206.39978288135
2,52720.61517072388
3,51828.68921356762
4,47071.395687168835
5,52463.262425401495
6,48911.21295014271
7,49827.54297902846
8,51700.32689353912
9,52069.134258371334
10,48552.25639330982
11,51228.66409766721
12,50416.99001604141
13,49953.77351074536
14,50648.21909570811
15,52101.18590040916
16,52634.13779503763
17,52194.907714939945
18,50106.15600198292
19,52924.96914632501
20,49914.467554101655
21,52032.28026025431
22,52420.39531034408
23,52403.73219258454
24,51746.170772183046
25,51171.853918034656
26,50830.99542319741
27,54555.617405613164
28,51419.63160915871
29,53174.90507963485
0,49308.57314140824
1,52281.95631412512
2,55742.4471880178
3,50515.47471180265
4,55648.70884567514
5,53826.62911090138
6,53019.76571055112
7,51481.34754509359
8,49893.33815372177
9,52113.33493539545
10,47048.78348711942
11,52939.097444900515
12,53135.53959676116
13,52151.93442870715
14,49461.78337723345
15,50086.90247260602
16,49609.43286279931
17,49321.21808468865
18,50904.875647656496
19,53635.661522130365
20,50739.6983692141
21,51911.95620274898
22,53992.42987929009
23,51106.06580927939
24,47063.04483433728
25,49820.08909782777
26,56174.86320269311
27,53003.36705546094
28,47455.12331644183
29,53812.74956599904
0,53097.45595502666
1,50948.86108295385
2,51882.782186773344
3,50854.381720680365
4,49068.17217858541
5,49720.40075616032
6,49043.54728336236
7,51287.012678014165
8,53119.795580753664
9,50860.110282115784
10,51494.8479172673
11,49808.98770980401
12,49761.739310163495
13,49913.58065748418
14,52237.28761045311
15,53787.22772283049
16,47921.60842254557
17,50100.17571990991
18,52068.33776287767
19,51776.16321977084
20,51813.73859873636
21,49858.118779268974
22,53627.436434581985
23,51599.10935077012
24,49673.888947770094
25,48976.539916750065
26,50877.25332436823
27,52487.610902103625
28,53592.474146943336
29,49702.11843510539
