,0.75
0,73094.24409954635
1,68273.38738018362
2,65716.92916066512
3,68461.2766069127
4,63165.57700376119
5,63512.58648976629
6,72093.80839298955
7,70818.05849630335
8,69152.40245226015
9,68580.01496813721
10,64301.52405988868
11,62582.63291267115
12,70925.28349039977
13,68692.91033564499
14,69014.66105259936
15,70480.12768581882
16,71127.37689140544
17,64702.98830677913
18,61530.94135722675
19,70276.74966180575
20,70591.77705773458
21,69412.11920703224
22,70619.13124173772
23,63880.51116512021
24,68267.56614874468
25,71366.35940091361
26,73955.55783915802
27,68585.42956146567
28,69145.69072495437
29,62441.68848997128
0,64177.496026737754
1,65655.65122549185
2,66845.77964759454
3,67127.65107993541
4,68506.67901234074
5,64691.84992657695
6,71326.32531333827
7,72712.85890155527
8,69999.79061973287
9,66310.24044839284
10,64199.80061522818
11,64041.34803133952
12,71883.02084853541
13,61126.7400761614
14,66495.45422248819
15,72486.75736542673
16,61933.78328968835
17,69237.47494842723
18,74532.56107501096
19,62113.03950245791
20,65857.75231190318
21,67536.14703654901
22,65996.84688715242
23,66853.14718644264
24,62079.18123817549
25,68839.03938525595
26,65497.92963998731
27,65149.64085824527
28,69678.81914708891
29,68104.09734799649
0,66236.54612341696
1,66425.71287893728
2,72746.1471629007
3,69327.12149101253
4,64673.64745794001
5,68257.65988910136
6,59065.24692722405
7,70633.99700484054
8,68368.93335301959
9,66497.35507025535
10,69573.16090956832
11,67963.27231743753
12,63154.624532633876
13,64620.3757172588
14,65137.32124874545
15,68576.51077569774
16,68925.48955544611
17,65508.74959623289
18,66190.27961965522
19,69554.3196270629
20,61729.2522070358
21,65280.201052534074
22,64541.46398731313
23,64822.583089510794
24,68126.68366707856
25,66134.28020028827
26,67609.53392059816
27,64930.20851774072
28,65353.92607620658
29,65022.18186830492
0,60320.66379872366
1,60803.48468564471
2,70362.86381280256
3,64659.12154197148
4,64583.93397462042
5,66851.54151565558
6,64858.239766817525
7,64643.38699998286
8,69487.9249563444
9,69088.64950208867
10,68304.09512194394
11,72784.6553306417
12,68237.05766965346
13,66955.79584946315
14,67526.68953957895
15,66792.5396326895
16,67980.14762613225
17,67732.81872290239
18,66040.40307727642
19,66980.1949179109
20,66580.27820999404
21,64655.814822851346
22,72010.24257739967
23,62959.07860020334
24,63835.92568226735
25,68129.22237267395
26,67740.9704300835
27,64534.09712599719
28,65207.179206770576
29,64096.283490568174
