,0.25
0,44939.434014439874
1,46587.83337804493
2,44485.207953588724
3,47905.10280307522
4,41238.26299534391
5,46420.22915571517
6,45473.36359176996
7,51138.73142255799
8,43315.10388592437
9,44608.12817960041
10,46490.092692943814
11,43414.129133802286
12,48579.81317552333
13,45855.88291647834
14,48849.43651788062
15,45296.60724837205
16,44469.38962793708
17,44117.75631594667
18,45466.43029965228
19,46467.81600070153
20,44923.73197301381
21,47770.57916292441
22,48760.943278877196
23,47366.58302284122
24,46637.96802755697
25,49632.523462107405
26,44806.87344162264
27,43708.857827695356
28,44779.11148671893
29,42987.070892738215
0,45226.04708848895
1,49246.74457595296
2,42364.96940855614
3,45280.882788425464
4,42961.99283426323
5,46913.2327902517
6,42573.11606373968
7,44516.49468080361
8,45570.121598485835
9,45959.1254616753
10,44612.69632128426
11,45158.89645426216
12,47726.36250498615
13,50772.189771298996
14,43568.54028736466
15,46556.1538581132
16,47985.04104102797
17,45980.40198843285
18,40607.715167224946
19,49276.19798112772
20,42879.07731765604
21,45159.073206863904
22,42187.303979518874
23,45288.268078494824
24,51355.00646441427
25,47759.46635484894
26,45275.94863518347
27,48037.00670762519
28,48620.585318982725
29,43263.15941931506
0,46003.04529058812
1,44819.64456690449
2,43179.77204664112
3,47586.77738084137
4,46725.885099161445
5,43616.27631355307
6,41061.722997903154
7,46469.5936627759
8,45349.584565979036
9,46593.339561002926
10,49519.741936227816
11,45899.082869393256
12,44614.5486072206
13,43720.847200376746
14,45878.45954253299
15,43784.96751160477
16,46644.54918751407
17,44653.768468622926
18,43379.142299181105
19,46661.59387219501
20,43202.71988162842
21,45158.08071179396
22,44588.5826178007
23,43852.809886505864
24,44835.32370445163
25,42447.102466781944
26,45182.23260802638
27,46527.00595841978
28,43532.01124821322
29,45686.94863292705
0,43045.58516160775
1,44070.306849140674
2,47682.862902113346
3,46481.617242019456
4,44732.93037622033
5,44116.93506903041
6,43633.33364625972
7,43460.32369216082
8,48888.400345311886
9,44154.910950532656
10,45866.16181031613
11,44375.487402925304
12,43703.384208211915
13,48376.25160957364
14,47223.88485946236
15,46232.812257944475
16,45335.02784070718
17,45321.17463997971
18,48580.757789685274
19,46825.40327413593
20,47032.3693210939
21,48638.56333604161
22,49333.24162652839
23,49199.84326503239
24,45478.870517383024
25,48044.878895325164
26,45448.63748805482
27,46403.823720451175
28,47447.751140956185
29,44967.963210052476
