,0.25
0,33572.466330442774
1,33389.96647677996
2,32480.000412433346
3,32360.113150542275
4,35313.9859842027
5,33624.531228868065
6,33979.61090121784
7,33706.438013039835
8,36963.093708060296
9,36006.519467574406
10,32963.41200931309
11,35422.58705021604
12,35497.09173798556
13,35699.500988345804
14,32422.960496665786
15,33996.98657414219
16,32802.60570513302
17,32519.390999852596
18,35515.69404473899
19,33556.62123435263
20,33457.606654766496
21,30910.702736762407
22,34917.653194142
23,32977.95537848052
24,32265.966075117998
25,36382.83427979209
26,34546.04719663174
27,35661.70974809722
28,33712.64611514525
29,33738.98555525865
0,31864.83513257133
1,35269.641855188005
2,35094.75929988812
3,35083.05662945993
4,32130.49854258797
5,32811.34139669756
6,32963.918306825166
7,32842.07622064597
8,31960.271372580763
9,33262.70387697557
10,35105.228209981826
11,32309.15712439091
12,34308.09092871524
13,32385.99148540255
14,35433.19209518013
15,33008.42474391021
16,34813.74976371887
17,34519.943639639845
18,32497.071706518454
19,33555.11491774999
20,33533.181995697225
21,34312.89571022633
22,32556.32294958674
23,36208.88948974107
24,35772.69735355013
25,33499.16975278536
26,35623.98501875517
27,34827.649092969725
28,33616.480164457906
29,36209.45952505326
0,33684.98544824054
1,35236.93239138664
2,34465.94987841162
3,32564.883271138733
4,33579.293574788746
5,33247.04855895425
6,33367.887366377356
7,32153.465571601726
8,36539.20200279616
9,32682.65950802312
10,33773.66500763252
11,34502.48968752486
12,32967.85787436174
13,34697.50249108982
14,32707.153766551815
15,32247.144009491672
16,32881.4093047847
17,34038.16803898983
18,32789.4029363983
19,34027.29521483576
20,31553.117942789315
21,32457.149783359786
22,30940.21530324504
23,36527.297943608806
24,32900.29616699448
25,32448.96062872039
26,33054.27859585045
27,34504.54715273574
28,33924.42357588098
29,32420.640473703614
0,34568.97156899663
1,33650.86993604135
2,32649.73406861764
3,33962.51862207496
4,34587.07962373506
5,34717.85389720285
6,32145.987833156643
7,34120.83547017649
8,34510.38643526408
9,33872.77733336615
10,34361.719646661644
11,34431.48603972594
12,32772.05876464341
13,33945.204816631
14,32638.07227554911
15,33936.129642439904
16,35712.85738213807
17,34482.65340993993
18,34351.362182689365
19,33286.45242780136
20,33340.85297369273
21,32906.340740849686
22,33564.348459702
23,31762.40403586246
24,33816.81803436045
25,35168.49151443956
26,36960.142214327054
27,33109.71016969463
28,35876.73172758828
29,33361.35487016387
