,0.75
0,42240.88998529129
1,43147.33745737987
2,42451.54712931336
3,40045.037035959605
4,40903.2380364537
5,42669.63178049715
6,43347.70014223197
7,40057.98207719956
8,41000.76125271599
9,42750.62354370022
10,42206.70959921107
11,39166.613226813824
12,41474.606017055674
13,43299.07407806748
14,44405.49190269501
15,41766.14976331481
16,42514.27687466142
17,43400.38830200587
18,40775.60472013687
19,44057.95842303855
20,42574.958162987336
21,42745.488386372024
22,42835.80932828339
23,42913.20901092171
24,41090.40225713577
25,42736.71603688241
26,41811.778773584185
27,44787.160888365666
28,41834.72838151577
29,40450.91050189057
0,40082.33703695079
1,44505.28757055144
2,41143.29383409688
3,40085.419701564155
4,42375.01046738965
5,41612.11802668245
6,42882.28510952308
7,43759.94418538921
8,41500.833893010145
9,42727.070383728
10,44962.17481846065
11,39630.69712994829
12,43432.66578051179
13,43157.486495284094
14,43849.132846745335
15,44524.01237466785
16,40801.34153614741
17,41705.63097309838
18,41966.17393251332
19,43777.37943253705
20,42749.59853605602
21,41041.02175172906
22,41768.708454366264
23,42921.7050581846
24,42558.15664081131
25,40074.74473473003
26,42830.889635001215
27,44546.49035910285
28,42419.127900754764
29,43726.15269881962
0,39634.53905787015
1,41536.717637475216
2,42289.55730630489
3,40772.35883157611
4,40573.74719970664
5,42161.78708412149
6,43921.61075155929
7,43455.460972055174
8,40429.750234496794
9,40220.852795699386
10,41409.43099440059
11,44320.1780345865
12,41125.147221726766
13,42366.33473239678
14,41727.14192213501
15,40512.333794760736
16,41861.47133795418
17,40144.42329624066
18,40197.07072075319
19,40221.19436199128
20,41553.891330377795
21,42230.4762757654
22,40590.71074167318
23,44862.12029307911
24,42336.45746631516
25,42630.166605810584
26,40331.670878963014
27,40371.562190261946
28,44821.492893102964
29,42608.518738137755
0,42540.76384919112
1,43082.45718313298
2,40825.8069758427
3,40153.63133673857
4,41796.624929813515
5,43269.086009670165
6,43525.66176955908
7,43346.82286783886
8,43227.09214570925
9,39157.93319569793
10,42911.63542650982
11,43176.82459871726
12,41353.211527917316
13,42770.396606329006
14,42890.58138739051
15,39742.93862080743
16,40899.92402390277
17,42748.38619331366
18,40925.18972258865
19,42575.61594390867
20,41512.858491897394
21,41734.32918961479
22,43511.786165161924
23,45141.39173334322
24,40155.8166877577
25,40225.609336410256
26,42085.35782631952
27,41775.54012888979
28,41588.95852504183
29,44445.036878529885
