,0.75
0,37665.89984279526
1,38082.59525561435
2,37774.13155273875
3,37541.840924680146
4,37136.919992305586
5,37228.392147406645
6,36537.1809638897
7,37855.36467221033
8,37246.720228891085
9,37201.98788538194
10,36915.4824668936
11,36567.183000188976
12,37726.34768556332
13,39046.517317979415
14,38154.27625422265
15,38920.6664856734
16,37686.61582986769
17,34973.81139552286
18,35125.4855506013
19,38819.582244478515
20,38140.19744298765
21,39365.364585073025
22,37829.12551086998
23,38822.3114090257
24,36415.54837677844
25,36330.05539699876
26,37028.36006791677
27,37799.95253371328
28,38619.71084563323
29,39860.11760304181
0,38554.79405293699
1,36730.62508936691
2,38452.56953299867
3,36797.02902511702
4,35846.71510599433
5,37128.16546820275
6,37128.27943587548
7,39561.254578812455
8,38489.698232118324
9,36725.44793490317
10,36450.29649216043
11,36841.146798985385
12,36672.65776585966
13,35901.788137536234
14,39080.11252770939
15,36562.28731701099
16,39364.65627926599
17,37189.098214465484
18,35537.767671755064
19,38644.76674766462
20,37110.76625648869
21,36723.88564491189
22,37966.06407843253
23,37046.11480402893
24,38136.60094226457
25,40788.21365357975
26,39507.353174262396
27,38532.67145226786
28,35837.67756931774
29,38874.8231708328
0,37249.32052820762
1,39929.7037697547
2,37151.12945251378
3,36355.10490576537
4,37556.15815661339
5,36059.734171251184
6,37687.596782688706
7,37498.35563870821
8,39282.994279970364
9,40312.079548463014
10,36750.318390816145
11,37147.20018661227
12,36018.23206206997
13,36710.91470512925
14,38505.74843349023
15,37542.56423389719
16,38966.963994573394
17,36269.941735790846
18,36046.58273523262
19,36765.18720004353
20,39183.732436798324
21,38675.78445963627
22,37535.411428547726
23,38076.707026771524
24,36789.424838233055
25,38191.795216746774
26,35873.39570247039
27,40884.439973388035
28,39834.081073348156
29,38078.312993205574
0,37735.67629511673
1,38513.88108398072
2,39979.58043722262
3,36568.91024676969
4,37936.26875811483
5,38058.67931984321
6,38810.48895311716
7,37931.49566257098
8,38506.19338747021
9,35996.6235379689
10,36398.047285682194
11,36074.46883513169
12,38963.61349595471
13,37011.57696584605
14,41042.65120289741
15,35824.60201852532
16,36245.127953019546
17,37293.41234255304
18,36647.356331410454
19,38272.56300187055
20,38753.25490793542
21,37941.16253251913
22,35266.294707166446
23,38372.31219962122
24,35782.29906042604
25,35806.36858642639
26,37994.47315863884
27,37972.38646642408
28,36323.12147701943
29,39717.075101923896
