,0.75
0,65580.55557367577
1,74741.24334524677
2,77546.85590815252
3,70529.95146229524
4,72148.95652738023
5,69826.10162756608
6,66870.26606419003
7,70798.09245921661
8,72842.24539232509
9,74193.79125063955
10,67655.08497776234
11,77158.38158619638
12,73065.32942720201
13,63832.84810291266
14,72393.67041640371
15,74817.47831119924
16,73567.13920574418
17,77814.61309424246
18,69691.39172516752
19,73136.74501978989
20,67034.60737989141
21,72970.68696018308
22,75032.22075823514
23,71209.03140607792
24,75764.07112078923
25,70325.31833967716
26,70296.1180686012
27,71751.58467478545
28,73906.33023641564
29,68489.47596489417
0,66541.04652326627
1,65176.88620557296
2,71242.3275984663
3,66137.21104363787
4,72030.23812281137
5,78953.42143754431
6,67030.06208216665
7,70205.03722649993
8,72337.64299535024
9,72071.91763537818
10,74715.10449330455
11,75983.52057653105
12,70593.9928158849
13,68289.26055710982
14,66385.86863478842
15,71827.48542458823
16,72621.22380804678
17,69638.90177387053
18,68262.3809326292
19,73695.33434379524
20,73067.2370976761
21,69273.11307504434
22,69209.2667022857
23,71014.02176031379
24,77200.36190255704
25,72305.42445124348
26,72557.86714050203
27,79432.10985524267
28,68713.03024584126
29,70052.23461603576
0,66687.62836947222
1,72269.32802114054
2,71347.65598306975
3,69027.33504553465
4,66509.61870032716
5,72176.74611472516
6,74351.50365264298
7,72558.32022126664
8,72273.95831851476
9,74403.86037261372
10,72952.72244507686
11,70399.01635219487
12,67356.04982971132
13,73776.68782195126
14,75410.15278020337
15,67485.88764546868
16,69163.50529018111
17,70144.50612458958
18,70264.0003710207
19,77984.2756189212
20,76207.48065621298
21,73839.41390019422
22,69526.4211072122
23,68507.13133482185
24,69663.83611955421
25,67986.29028662089
26,73785.57117758106
27,69476.44853834502
28,72074.80380842024
29,77025.50964043659
0,75216.3160195298
1,67438.04186076057
2,68826.76616256936
3,70830.21656375332
4,74598.3622786054
5,68135.51603935352
6,70909.3063335546
7,68073.49725275615
8,71889.10773006166
9,65430.31595026866
10,72476.24100372421
11,65949.95414904316
12,69177.30071275195
13,66860.18305154155
14,77465.52212108255
15,73067.30929065633
16,71241.60077156028
17,70448.73802608436
18,71951.01511180591
19,71501.65756695277
20,69687.16742497483
21,76709.6905407572
22,70835.30533403435
23,71750.86850287003
24,75474.56717051603
25,72518.39560697142
26,67003.78727303079
27,71767.86840578937
28,72972.38987669756
29,73611.57229729925
