,0.5
0,34419.30141690646
1,34692.31818501898
2,37249.48788062537
3,35670.80918388604
4,35560.733601417094
5,36224.19703119598
6,36900.84385411458
7,33952.09665259625
8,36504.59035918764
9,36336.80728319147
10,34203.29779006418
11,37766.074316172395
12,34562.44605352573
13,36848.56340438022
14,36166.802890597435
15,36141.90950635716
16,36313.14642934644
17,34652.51422456425
18,38377.87272471085
19,33566.44263675486
20,36284.73799204506
21,37335.208385404236
22,35929.56451824916
23,35066.64404834278
24,36287.118080132146
25,37576.72350837238
26,36007.70998981154
27,34698.00840375493
28,34956.94844740928
29,32917.31275879486
0,35326.0705775563
1,36858.511297831625
2,37568.457404256565
3,37721.654385477945
4,36030.53384773243
5,36138.589963856175
6,36182.998384115446
7,35608.26093336714
8,37755.53521775746
9,34884.47359675159
10,38037.451276082946
11,35175.65976523126
12,35844.55838723262
13,37588.72476493896
14,37375.60003688081
15,36210.65972011569
16,35545.29550081169
17,36522.28923206956
18,35964.28520340581
19,38212.23897040656
20,38296.22391821238
21,33820.08391034551
22,36553.97073789247
23,37249.46635497524
24,37204.02493468033
25,36664.79594374043
26,37773.64017975544
27,35116.78628621184
28,37242.50227234206
29,35187.98490895251
0,36178.020780932835
1,33314.380560707265
2,39254.66822995252
3,34876.50079820752
4,36669.82154694703
5,35970.17462635336
6,36546.418994902044
7,35711.771496544665
8,36606.36600013962
9,36686.95969752935
10,36746.11612627921
11,37455.47168468528
12,38747.18934589928
13,37671.87742545697
14,35489.92904439529
15,35728.85266804039
16,35947.63375273721
17,35537.37603830079
18,35726.12615681487
19,37489.82990015226
20,38307.07469769933
21,38217.7941845533
22,38115.08727664696
23,36396.94620703016
24,35099.671348723656
25,34228.12442217533
26,34383.45649791701
27,36238.62533214895
28,38517.457272876774
29,36584.945284247944
0,36748.75114475847
1,37670.65600887918
2,36774.93792286949
3,36000.25032421189
4,36378.42495505285
5,36643.38251164839
6,35453.338386215124
7,36386.53342654577
8,37952.64478798848
9,34088.59959695089
10,38247.74992825031
11,34521.05674761461
12,34606.92654964361
13,32437.21205133462
14,38404.822104222745
15,35706.63624998545
16,37528.49867862608
17,37246.29446319
18,35594.90601710331
19,38510.745080471286
20,38453.36647545022
21,35822.56247223894
22,35628.01722091619
23,35424.40611371585
24,35400.409043561296
25,38078.090749525385
26,35160.02873783657
27,34282.400638683044
28,36299.22082841436
29,34884.968732980065
