,0.75
0,64738.46499776886
1,64786.20696076648
2,64546.0931679011
3,66989.8626589403
4,64825.882914711554
5,61934.05390258471
6,65923.67056589646
7,63509.82587578992
8,69215.15449003325
9,66223.22113835945
10,62953.1107651472
11,63736.76590424986
12,61792.69833977762
13,61370.00457239166
14,64382.71113996778
15,61934.5778230543
16,69799.57011875954
17,63567.339241831745
18,66525.25876623207
19,60794.187621050914
20,64438.45291868498
21,61749.97549997291
22,64208.37455356346
23,63710.21077147312
24,63626.96284145886
25,61729.055624049186
26,60252.293497216386
27,59850.3386343378
28,63915.890731417225
29,64278.42922698919
0,64043.155747129545
1,66694.52181146284
2,61659.81119930296
3,61096.325345510784
4,58969.48620442891
5,61831.31535851089
6,64139.27073175851
7,62099.37634126617
8,67171.5035544604
9,66266.14758664147
10,64982.19358591317
11,65623.7514007231
12,66275.33070653913
13,65309.01982876423
14,63051.86840042171
15,62819.860962089704
16,64427.457268530685
17,65200.84395907719
18,72147.56913973555
19,65092.34078606796
20,61459.532697869654
21,64663.27028899037
22,65057.01995543729
23,60456.64187434059
24,63495.3383051825
25,62987.84724569943
26,70552.3981414518
27,63418.41500444151
28,64989.92083664247
29,67216.0211874288
0,61889.891472622636
1,66611.84781040491
2,61806.92621368277
3,61046.86392466034
4,70225.8611912298
5,57979.248673666596
6,62854.90255121636
7,62505.18463171373
8,63113.55680025039
9,58858.33386177906
10,67354.19874017357
11,63131.90107330217
12,60339.053158049144
13,63095.149216728096
14,64670.19181819456
15,62661.588501312486
16,61974.14301499077
17,63331.79986550568
18,57278.49699836209
19,65234.848869067384
20,68674.43455913606
21,65182.64415268069
22,68475.78732929766
23,67329.17358743813
24,65711.24347333664
25,63098.50099595772
26,59847.21891744288
27,60233.331894892704
28,61882.12975151847
29,63057.57550333124
0,65553.83981442642
1,61922.62982111032
2,68955.9314585246
3,59453.63198897315
4,66437.69723777317
5,60908.756228603816
6,64351.8873503996
7,66515.24389855922
8,63692.35383336655
9,62797.75174847385
10,69616.35864292824
11,60230.44509239213
12,59466.34023263227
13,63662.888977028
14,59060.821394316146
15,65256.198267083215
16,61595.23427708638
17,62868.8971103767
18,60695.49272107985
19,62138.29544883736
20,64792.69066195773
21,63398.739031145546
22,69921.21648656284
23,62184.95278696217
24,61368.72643316495
25,66534.03307271271
26,59684.35081116189
27,65718.30663170315
28,71439.58637466555
29,64776.86832828454
