,0.25
0,46158.692660475856
1,46072.80158200424
2,45904.29338909112
3,46924.76460046114
4,48551.58488278317
5,47425.67344666945
6,43862.56593936538
7,49224.6460009808
8,47432.30923658066
9,46601.576808812
10,46302.75261666188
11,48551.54764417251
12,47311.003259124605
13,49705.850295132775
14,45023.463141201915
15,44930.71407230616
16,44927.841218011825
17,49538.45562570904
18,45029.099186870815
19,47390.938338905245
20,43701.6060606016
21,47635.39057344941
22,47132.21509861798
23,47697.7099712704
24,47587.813536668655
25,46093.131591941776
26,48508.29563240799
27,44213.45376567314
28,46670.74797959445
29,47164.287712438716
0,48473.1241690164
1,44796.188453202434
2,47135.72346577077
3,44477.36995871311
4,46203.904594901105
5,45940.93478691433
6,44084.6925584932
7,48280.07763357371
8,46002.559272306804
9,45330.69872374975
10,50953.64140878089
11,43669.211474482516
12,46441.22942132612
13,45489.66023317858
14,45116.634942971694
15,48317.615938762014
16,47283.53166711186
17,47370.212633419804
18,46606.2326213597
19,49932.682901659326
20,47029.531615834014
21,45976.59104208997
22,46432.60807915605
23,49596.25016900779
24,48468.19792812366
25,51648.24031195358
26,44653.12074165118
27,50036.463115091385
28,50621.81737350698
29,44972.480546333114
0,48231.41125037496
1,48111.67048436006
2,45845.168834933844
3,47186.00070708297
4,45085.496907956825
5,46163.098894946364
6,47615.48722775997
7,45269.32505367041
8,45987.73697667638
9,44011.71469824099
10,49719.64743490178
11,46151.52620942965
12,53714.429560619785
13,44805.700960215305
14,46393.1742062125
15,46630.34826819043
16,45775.26737411999
17,49897.389364444694
18,45191.57718865107
19,44287.6418025118
20,48130.51729732378
21,50640.78682780127
22,42927.30780582179
23,48414.88813604276
24,48197.2502078579
25,49523.2858516466
26,46206.530107879655
27,48626.5128821706
28,44003.39856320463
29,45551.28567881478
0,46976.78167438324
1,47369.08844060069
2,47430.80830860019
3,45546.80999144182
4,47589.9515442201
5,45735.875912270865
6,50729.048296754605
7,45875.66576018968
8,48098.00299007734
9,45506.99078210436
10,47518.430601720356
11,43656.425914089356
12,46217.596432951155
13,53365.79028691202
14,48867.493770599496
15,46067.99041894432
16,48408.62479707002
17,46645.76401991722
18,45159.63544413386
19,53755.55588588561
20,47774.55962154868
21,46991.419138858386
22,47545.9949976412
23,46995.45783162898
24,48440.50813598198
25,46840.803474219436
26,48277.20845267449
27,45352.93868477532
28,45324.94684749495
29,48246.722687882335
