,0.25
0,38533.61670027951
1,40102.50365083029
2,43118.95016794679
3,48500.7576779187
4,41377.79405867548
5,42442.51128421618
6,39535.41853343332
7,39834.64612907098
8,39384.790401626335
9,36331.84396042301
10,40596.0192928772
11,38863.500271844496
12,40587.56303071176
13,40644.02165477512
14,40768.96121866874
15,41499.11607614269
16,42411.51885853885
17,38499.12909415316
18,40606.06089804079
19,40587.87439095002
20,40852.80574178133
21,38525.634227541406
22,38019.00592217314
23,41446.867759008004
24,38659.38476133008
25,42466.89834978284
26,39613.009000083846
27,41248.4526551347
28,42787.48973482668
29,40890.656783881925
0,41933.99539919028
1,39107.76407204728
2,37994.979801205795
3,39388.93985971097
4,39343.131719746205
5,41777.850982929536
6,38289.26329238741
7,40440.94620007543
8,37923.59354260333
9,39644.25562792421
10,42375.665501956646
11,40129.702050980486
12,43226.29789987486
13,40942.447295218255
14,40094.645049745406
15,38558.1939393346
16,38785.92775794467
17,40763.87883561811
18,42014.86792398398
19,39826.66956526667
20,44763.05569521311
21,42839.12084015215
22,42155.99642647413
23,40259.49920960266
24,43178.981652733724
25,41217.44049815221
26,41819.393939501766
27,41448.81406166701
28,41879.35515228454
29,45167.09201849069
0,38312.51592946059
1,40460.147743396396
2,38020.40192935391
3,42036.68938727589
4,39375.183413558836
5,42289.03508196678
6,41886.40584914478
7,40504.67616053675
8,40056.408816047086
9,45450.743870729
10,39573.41294503637
11,38513.66852787871
12,38917.09569908973
13,38318.98414749176
14,41910.76620257177
15,40242.58667608461
16,42175.90829869534
17,39535.11272271846
18,39481.875133991205
19,43560.17038195185
20,41268.795648409534
21,41502.4685937433
22,37712.778861941144
23,41778.46895356129
24,39832.19546531673
25,38485.43026233328
26,40777.461423067994
27,38977.134327311396
28,40407.3904393715
29,41012.002652869356
0,41428.91451218358
1,43027.86416316971
2,40422.37461456585
3,41549.69552204229
4,39546.45328372443
5,41748.381657146725
6,40446.425722860484
7,39617.10059258534
8,40895.80078699327
9,40919.39005076754
10,38602.3325059003
11,39260.820627993045
12,39204.01944419099
13,41933.222283483425
14,39706.58634350731
15,38747.399336392155
16,45034.59898238565
17,40478.57109470508
18,39671.273940722895
19,38833.66727693048
20,40326.61707401711
21,39016.23010077487
22,38331.75699348602
23,42985.09502983216
24,38561.07025220178
25,39146.22137599058
26,43039.60965706581
27,38223.648629519004
28,38168.07910758446
29,38251.61528123828
