,0.75
0,47258.08464419613
1,47764.14973903384
2,49619.003038118666
3,46420.42850109967
4,45577.13023286741
5,51807.7876381774
6,47380.12809108358
7,47292.45613920848
8,48336.75382119631
9,48194.71495418142
10,51561.08282527561
11,49338.80247865332
12,51664.44528621543
13,47092.444760075676
14,45235.627524272655
15,47123.941428077014
16,48680.724943294204
17,46360.600000223836
18,47106.95363077892
19,50681.604251598634
20,49279.77806994819
21,46938.194968621014
22,49552.87607273636
23,47465.68837033312
24,49921.05397828236
25,53315.72272281761
26,52498.829334496266
27,46348.622434035526
28,51428.37757957731
29,52959.369510695535
0,48894.53484906236
1,50218.06984518545
2,48643.03733372255
3,49636.0543847304
4,49693.99754457673
5,48098.40626705906
6,46154.834131287345
7,48375.96604072504
8,47481.013052323244
9,48197.917517027716
10,47911.07456470157
11,49916.6893211876
12,50737.01908822169
13,48673.1955900093
14,48487.575848341105
15,51326.71774319138
16,45873.69659793308
17,47799.83165490264
18,49130.1995686522
19,47568.700080568284
20,47521.47412331662
21,45905.03345811164
22,48191.62815825006
23,47752.04600751875
24,46278.52930430781
25,49491.96925211897
26,47171.0533860118
27,52171.7599904107
28,51781.08408813165
29,48975.85590240743
0,49118.64852812773
1,49548.72805684034
2,49610.198836772586
3,49500.41898912358
4,47199.161567204275
5,47880.16427022656
6,48647.80331725479
7,47283.023208761
8,48445.120968881056
9,47585.24163010175
10,47125.90922112235
11,50027.43183191536
12,46111.819899729424
13,51249.923372151105
14,48336.16380336568
15,46926.955666663074
16,49940.90292701919
17,50492.82780617332
18,48665.56408500172
19,50764.58159804805
20,52080.781433878685
21,51551.419346834395
22,49071.222839138914
23,51018.452369744016
24,50097.40813908726
25,45305.969331067725
26,49305.0763700403
27,49705.25059303673
28,48377.38646812272
29,49402.38632819216
0,51940.89558766946
1,48762.99180737496
2,47254.429968489465
3,47617.63626127737
4,50188.57396582695
5,48046.31040041418
6,47859.26570006814
7,49058.93651459831
8,45685.688398830374
9,47032.3627802429
10,51188.00656981916
11,51741.46911165969
12,49376.12117317169
13,49197.421026805314
14,49518.07439397086
15,45493.958963086305
16,48719.42986274451
17,46193.87988721489
18,48877.601680029016
19,49154.95757457025
20,51323.50392699389
21,51547.51504322694
22,46756.71054014889
23,45779.31547119115
24,47601.218667966765
25,46400.92911930523
26,49953.58563334841
27,49144.163606408256
28,49342.47093689262
29,48274.05215105092
