,0.75
0,41699.42014153619
1,45482.26449063965
2,43785.397749159434
3,45636.58970146516
4,46281.56248737601
5,43705.89150563614
6,44362.82073467171
7,40349.34046380456
8,42691.28604792131
9,44740.46818107757
10,45060.75004202124
11,44752.34849891324
12,43950.1058953195
13,44309.236465930044
14,44346.19032931335
15,44023.713037139016
16,46150.180610139985
17,44093.274446632444
18,46340.36389508443
19,42645.05977541518
20,44519.34753971592
21,44808.14003267211
22,45401.69068147882
23,41375.67946516566
24,44514.58681117408
25,44088.16266808204
26,46008.656598120135
27,44809.27332241664
28,44862.57720456515
29,47111.07683922323
0,43177.14636776626
1,45968.86164783669
2,44689.536374973824
3,44797.492968259256
4,43426.560360008625
5,44108.31202748098
6,44144.2594290647
7,44950.56523797037
8,42588.75574065415
9,43688.23733091103
10,43684.17332950478
11,45710.86216724655
12,44920.55161714355
13,44511.26351297966
14,44740.55167570524
15,43575.5205993497
16,41257.675283028504
17,45043.68933681046
18,46698.878089081794
19,45798.18978424933
20,41568.8804524595
21,45163.454254837416
22,46363.95664786474
23,44630.34352937164
24,46340.59926258159
25,44394.55056278637
26,45985.59449456774
27,43225.63717031707
28,42033.68452156594
29,44243.13935237067
0,44275.92604543761
1,43063.05342142487
2,42952.85017871215
3,42275.913279497865
4,44657.89580006521
5,43681.68380588022
6,43054.04318335123
7,44037.063490080785
8,46854.3533036904
9,46116.840137431114
10,46022.29491997663
11,42520.845580498644
12,46162.57089008273
13,44346.72643340206
14,45216.73278189872
15,43355.486036618684
16,41838.66222745041
17,43570.239916074315
18,42849.689083007
19,45303.212113653586
20,44442.86466640311
21,42953.339891378484
22,44814.8148839467
23,44168.69092501051
24,43296.56497674459
25,45603.57834516908
26,42420.70312320733
27,44972.80640763599
28,42428.52622134508
29,44860.53398648776
0,45769.56356491521
1,45670.0936186251
2,46128.55397554829
3,43696.45258984043
4,42901.74262908338
5,43547.68883671891
6,45297.10614394442
7,41878.36847956179
8,45405.51529324975
9,49937.11586801589
10,47415.05741608211
11,43422.4552714872
12,46280.514710463205
13,42725.55181643051
14,42923.33640645271
15,45419.53513025982
16,44127.46138119506
17,43389.38421214271
18,42437.64381891447
19,45985.10833778803
20,43583.38130459159
21,47341.82372200973
22,45817.83773456776
23,43998.17039998928
24,46384.88873358362
25,44159.76189867221
26,43725.80174998818
27,47728.52576243099
28,42720.788127514315
29,44971.26827001353
