,0.25
0,43564.451847554774
1,40438.94287697212
2,42821.06417059385
3,39705.03612683351
4,37525.99293647953
5,42468.681150090844
6,42498.8228219804
7,41036.7930253256
8,42156.01642710051
9,43111.32878712553
10,40867.865829884046
11,41585.276969057355
12,43549.49012874624
13,41683.78317903067
14,41623.767668877736
15,44685.499994003054
16,40329.56443112366
17,42526.16563343367
18,38722.43889710689
19,42223.855325075885
20,40843.779395042315
21,42105.83613708124
22,41821.86083588634
23,42198.85024067418
24,41291.99446546526
25,44201.18568518134
26,38148.31492696732
27,40733.02698429986
28,38482.28975089693
29,43088.77937168107
0,36957.98047767553
1,44752.71404945213
2,37115.43326039605
3,40639.496315656914
4,40203.23073476507
5,40717.54485719178
6,40868.92694823036
7,41934.46659504305
8,42597.32632274719
9,41101.4622017597
10,37913.741079925494
11,42128.03126911141
12,38837.13729445728
13,39327.07795097591
14,39861.478226944266
15,41303.52802734787
16,42370.3940657671
17,37565.39161523741
18,42230.879502181255
19,43543.72199347305
20,40820.02249869614
21,44332.29559961179
22,43847.98611563613
23,43070.46076016601
24,45305.84076509732
25,39816.50068806332
26,42604.10126897087
27,42030.59317512765
28,47241.861017289215
29,40935.98131989695
0,40295.81543639547
1,41086.59553417264
2,41286.624738619015
3,38920.074858904314
4,40163.664973883955
5,41844.44404729531
6,42271.591889923
7,39593.20228561481
8,38932.968316167855
9,41337.174564645335
10,39316.61295092337
11,38043.92320576035
12,42219.84182666298
13,45360.25820301303
14,39332.81845630987
15,41793.14470548803
16,40730.49056669361
17,40580.17867462738
18,42117.046150999566
19,41933.43622864204
20,40354.74510949071
21,43902.74149275188
22,45533.2959564094
23,41479.89251230948
24,39947.96116108558
25,40720.60055798815
26,40545.93333053567
27,39716.75677642249
28,40940.73701858626
29,41004.29751694931
0,40400.38672240669
1,42789.018572068555
2,42612.598419204056
3,40755.22381425852
4,37815.185795371166
5,43554.043629554326
6,38781.717765387184
7,43306.76513366286
8,40539.39079058673
9,39024.038045396715
10,39623.90947760033
11,39032.722757181706
12,43398.00597355566
13,42036.26417965486
14,42218.78079754965
15,41591.377719905344
16,40669.75071631738
17,42220.70267078166
18,40283.529715231576
19,42843.62565995697
20,42578.93184503936
21,40032.016788419474
22,39044.19359228381
23,38237.77011072832
24,38444.89086544879
25,37354.716323309214
26,39681.39548602929
27,43226.60350126
28,42619.18087448675
29,41778.78800579603
