,0.75
0,37557.97428597631
1,38781.8136194639
2,37928.43421323285
3,35040.40339411433
4,35388.56847315698
5,38092.43431513184
6,36131.89240691889
7,37522.41460502269
8,36257.70470428007
9,38777.49598002773
10,36585.164251558104
11,37558.04436231694
12,37369.88232383918
13,37329.262444177984
14,36045.59626012351
15,36147.584900519265
16,38613.817951364705
17,37062.570713416564
18,37836.53619277091
19,38049.58875036737
20,37676.76917475353
21,37929.21338873038
22,35772.91973639275
23,37576.89710181333
24,34945.74273753423
25,36512.64770305823
26,38477.940146793495
27,36408.677236851385
28,38317.95188278023
29,36512.97123944632
0,38516.20308092366
1,35762.40370688254
2,38130.88158759708
3,37869.21461179573
4,38531.16164045664
5,38525.38283290554
6,39294.16409482146
7,37892.80688077887
8,37908.48852633469
9,38631.17318155177
10,37462.727313686795
11,37183.99013888823
12,35614.000184322475
13,35924.41727269893
14,36811.59396502494
15,38085.23048554109
16,37412.70351008505
17,39554.907349141875
18,38400.556096142565
19,37908.26147419239
20,35518.62252101826
21,37184.212531168094
22,37359.4660663382
23,38944.92952897118
24,36118.77784509826
25,35589.43571704948
26,39249.206673695604
27,38579.82097109344
28,36872.679049186845
29,37922.250886088674
0,36637.07375021612
1,36978.66905441359
2,37546.09133494502
3,36975.663693135895
4,37208.691345161234
5,38073.7824915407
6,37018.278523846784
7,38867.46019810875
8,40312.23648646326
9,36362.06569327962
10,37487.209222317644
11,36564.862685491935
12,40937.091843330345
13,39627.92510289638
14,37022.52349876596
15,37442.089247376374
16,35486.00298907043
17,38159.77019278389
18,36858.72149943365
19,40035.70771328586
20,36100.93620562725
21,38504.363361185475
22,38909.57136714636
23,37583.35392568524
24,37579.92431061389
25,38016.525099890525
26,35564.14219958538
27,38467.4062935446
28,38522.176940148194
29,38653.18330391109
0,36567.988362696924
1,35792.678931374954
2,34198.64526270412
3,38682.449075133765
4,35996.46824977211
5,34843.9608809236
6,37738.37680025904
7,39864.817242785975
8,35439.405374531896
9,36609.83550856625
10,37902.701296253275
11,37213.46991604127
12,39755.710203972325
13,36672.8521637291
14,37457.670906324456
15,36079.41888537587
16,37571.92855891784
17,36448.11569184642
18,37390.924085429084
19,36264.0914724279
20,37367.96030410196
21,39277.97265867375
22,35818.18811746514
23,35875.83439250251
24,38434.89002874673
25,38384.98954843145
26,38443.80384071948
27,39899.42041166876
28,37901.17748141775
29,36197.93358590143
