,0.75
0,72732.43128746933
1,79609.20930449104
2,70867.80893157412
3,70246.54398967672
4,78340.21782441284
5,67751.54070065438
6,69420.30889875886
7,71163.33989316062
8,71700.99271379948
9,72718.28324781528
10,76583.10409323349
11,72709.25337939366
12,69104.02699043317
13,69271.53309478067
14,77537.65133709123
15,70577.3681901203
16,72912.39365509804
17,73958.18604780742
18,69939.43143419627
19,78257.39575304213
20,67654.97020350923
21,74794.87515633008
22,75096.44474471631
23,69474.34397911726
24,72291.95095630638
25,67714.8536976507
26,75039.21519333356
27,75930.77642814626
28,78764.99201778615
29,70372.004911514
0,77947.42823915143
1,74739.71557178162
2,71467.32412623974
3,75023.17316465345
4,71080.0242681502
5,79467.23569695692
6,75703.8198313618
7,73407.07185460912
8,74123.87492223592
9,77904.42811579687
10,70748.65591822368
11,76561.163009521
12,73992.8879725602
13,75085.6187321363
14,72770.9674676373
15,78524.23707770824
16,73736.7062171682
17,70038.55223100001
18,73672.97706794253
19,74409.43163333078
20,67939.93824953449
21,76547.05261308138
22,74185.63271183861
23,72359.72922218335
24,70107.29566354546
25,83335.16218154185
26,73267.88160287157
27,76749.83069910195
28,75151.09466103432
29,73902.2577001291
0,76546.12633810849
1,71383.09052418736
2,76736.65240255026
3,82163.65304456229
4,71593.02398092787
5,77098.74138662472
6,68408.56363639262
7,70867.34582505336
8,73025.18575566824
9,72080.98580384867
10,74890.17367491723
11,71507.32702937255
12,72025.3440063545
13,74373.7828936893
14,72643.4570411251
15,76600.53335715296
16,71198.64965679082
17,73178.37681628391
18,68684.64966120654
19,68814.61093490935
20,73174.52907649997
21,77120.17492143267
22,73383.66407813896
23,73764.83266050214
24,75940.03447153224
25,71502.88098815556
26,73813.71445946922
27,73393.43310362159
28,74088.47597061959
29,73255.52621319897
0,67682.86729807482
1,73812.14279667896
2,67580.05636996994
3,65989.34336786487
4,75219.08863043772
5,72757.85903873107
6,73294.03283152959
7,73041.8618615322
8,70474.73154095451
9,74272.70136143402
10,76660.40803045027
11,71717.39996294166
12,75268.87550696837
13,79838.52155635081
14,74791.43449393388
15,70001.85687975526
16,71744.99806631195
17,67752.75613044329
18,73908.60741274907
19,74488.60406596893
20,70241.67181909947
21,72351.29829994254
22,72040.45462701577
23,75835.31978118715
24,70572.31706780319
25,76299.78385849402
26,73663.16160117905
27,74486.36494986327
28,80565.28982995778
29,70201.4735787205
