,0.5
0,49263.520564378116
1,49259.4496797095
2,50938.092203336055
3,44480.17531423323
4,46131.11398637638
5,51434.45103946004
6,47342.37178963371
7,45323.09491500274
8,44903.30301485163
9,47148.276740311405
10,46382.45420021362
11,45402.923917729975
12,43844.55437320507
13,48092.154263466284
14,49144.9614701663
15,45819.56369316298
16,48056.53784758062
17,48078.495956902196
18,47256.869806041956
19,45598.084047090284
20,45120.62615648952
21,44749.03175359123
22,48476.790960886996
23,46171.67758657358
24,46982.80905085696
25,45263.96783480305
26,47779.16131840253
27,47750.79228498946
28,45315.60533843881
29,48990.97745760237
0,46421.2489628379
1,46800.39941166962
2,47143.85517959492
3,49154.042916553146
4,43422.4488545232
5,45451.292323699694
6,46068.974493711496
7,43791.86111294041
8,47252.47076173478
9,50260.712559554784
10,45734.68375723738
11,45977.71240970836
12,48427.186433227864
13,48862.61790242227
14,47342.07612219804
15,47252.68685226224
16,45888.72657687027
17,47067.02697784609
18,48464.12886653996
19,44257.18127326643
20,46784.60866468831
21,49684.683644762954
22,46619.38095040814
23,44236.03656475788
24,48923.04926625866
25,46133.313721518636
26,47681.43726154434
27,49963.76463998619
28,45542.99530979084
29,48737.39603027147
0,46615.35133232145
1,49246.28001659578
2,45880.87613022401
3,49195.7550551154
4,49049.962632354305
5,44498.639637243665
6,46710.367956269576
7,46316.49281506744
8,45800.56529929869
9,49560.40640008779
10,44688.05188836096
11,48009.28837904292
12,49488.320191417486
13,46876.83548263157
14,47746.571549708635
15,48757.204069071995
16,45749.68116555191
17,49416.5364483108
18,46551.172581409635
19,44362.638214346676
20,49669.39271598853
21,44698.91711961147
22,47475.963807663466
23,45274.389483460196
24,49184.223406933655
25,47798.31746186438
26,47778.963168471746
27,47570.3666866594
28,48889.57861442952
29,49617.691169296035
0,46240.68257837759
1,46758.05797218775
2,42581.64256712911
3,46510.75298524246
4,46917.53152538293
5,45858.09346225396
6,45061.443606831286
7,47799.500561978326
8,44447.51129823206
9,48772.63602848935
10,42865.817761049235
11,47388.10007176531
12,46870.55580958261
13,49998.34521350355
14,48506.2282897074
15,49107.409032364645
16,46156.907567897484
17,47695.27558301571
18,47483.16644518942
19,48314.12983922585
20,49570.96663431623
21,47907.57132845816
22,48164.65433217973
23,46181.919163400824
24,46122.07617928318
25,46023.318240775705
26,49152.09333205255
27,49277.78298300202
28,46909.637214703514
29,49230.74443946417
