,0.5
0,59633.86150359432
1,63585.460035037366
2,60559.702188178104
3,56743.18675050828
4,58888.276122303985
5,59180.024916991475
6,64041.78690241789
7,62905.50571210258
8,60896.03677421978
9,60493.46839911317
10,56418.49822960307
11,61736.5571589353
12,60640.36199557327
13,65005.282298985374
14,65406.867007053814
15,60758.68734797246
16,56265.23612123377
17,64113.00341285661
18,66330.70274750826
19,63680.51939246818
20,57311.39275024021
21,63385.67995641313
22,59145.15864535821
23,57442.3382893185
24,60841.70651468919
25,64970.98047062454
26,61930.70207434241
27,58723.10970610604
28,61056.31713509404
29,62471.30515942138
0,58868.079895839815
1,61126.44871835276
2,62351.0060723231
3,63498.2260162115
4,58912.935330937325
5,63000.80155120075
6,66438.80728954518
7,56352.96628410281
8,60332.64331314219
9,57439.84438083955
10,58022.824649379225
11,61247.99792138584
12,61636.75171358249
13,58553.42272697002
14,59077.38893007897
15,62436.30833031549
16,56124.694318193746
17,61824.293588867135
18,59890.63524228855
19,62621.62969687065
20,65728.60956248254
21,58483.96251279219
22,58975.191936160954
23,58468.08437350923
24,58640.301632041
25,59943.169739047946
26,62451.60005911531
27,62258.65310625477
28,66035.1911953666
29,59549.25589356609
0,59909.87716044608
1,67525.85361754139
2,67263.33379239663
3,64363.44115612154
4,59947.199539924
5,60896.081280119055
6,60036.504885001625
7,59830.03961752638
8,59452.89390889131
9,58885.79057084489
10,65146.55259594436
11,63790.78024500934
12,59645.354559513995
13,64538.53609668974
14,60681.09327416304
15,57089.34559549967
16,62641.213687013806
17,61281.7846598592
18,60130.52914788677
19,63440.85133871319
20,55870.79819735205
21,63664.4428969052
22,58695.08825572119
23,60772.98168004245
24,60257.611282408216
25,60047.26868700786
26,60693.830344267015
27,62271.64844388143
28,58275.141532747395
29,60694.54877975016
0,57911.25911564114
1,70341.0615216771
2,61581.57274293593
3,61879.1704251085
4,59369.84339289529
5,58791.14692241611
6,61716.82224161713
7,60099.855265451006
8,56269.68466984393
9,60297.29020617203
10,64890.99111545939
11,60282.40270710842
12,66962.04762607282
13,62108.83750622786
14,56771.56068718896
15,61582.74516657248
16,58630.49266967814
17,57664.98876804364
18,63399.52645868468
19,61492.508494498594
20,64636.490861431834
21,62475.67686172616
22,60459.469264759144
23,57506.37899733969
24,62233.38163672001
25,64232.192267451384
26,62103.51399028586
27,59300.41731961055
28,65440.68929467533
29,60082.9979691776
