,0.75
0,74910.72279909186
1,78817.80210769297
2,74192.83001649701
3,77978.53140723951
4,81013.41004547481
5,79655.06589730967
6,81751.37396385963
7,84768.99996304547
8,80139.7795294589
9,76466.10510474343
10,80039.86061278508
11,76023.92598056744
12,78944.36341900841
13,74641.16268679049
14,78667.2782612457
15,79189.90652671066
16,79391.55868853931
17,80199.514677193
18,73883.67774391925
19,80113.25253691529
20,80263.17269180962
21,75908.23851931607
22,80670.97088938822
23,80148.34529220057
24,78368.5090103399
25,78057.94274738929
26,82212.028578249
27,75482.5684269559
28,75586.87145336803
29,76061.9666135623
0,80081.1589057054
1,80633.95361790378
2,80398.68602695779
3,77304.0485172124
4,88188.51988350232
5,77513.93779113314
6,78570.75448511267
7,78966.69960065624
8,78770.84619190886
9,83836.17626322374
10,81785.97143060938
11,77640.30960330996
12,80748.88026983295
13,80838.94988540804
14,80435.73653765423
15,77281.6751336307
16,81777.6443853006
17,74724.36531379892
18,81568.04833550347
19,75082.12103602463
20,80794.4120627733
21,83327.18814208175
22,81866.25366954289
23,80690.78552887861
24,78505.5340474962
25,81873.00126963828
26,80081.84499944991
27,81317.67359928155
28,79501.17875514
29,78682.94948138464
0,74424.62794402486
1,82090.83559782561
2,77467.20367100203
3,82493.11966012008
4,81163.29399831622
5,75932.38540694158
6,79764.34600651896
7,77858.82877978944
8,74304.84534187031
9,82391.97563523265
10,78852.61705060251
11,71956.5482482474
12,78309.8480733357
13,75505.35547800237
14,74087.14444087895
15,78879.46176941974
16,77148.56721166102
17,83275.68217918651
18,80383.92281766789
19,79622.03521666437
20,85294.73399412725
21,79272.24368595844
22,79637.14345836187
23,75210.64659530717
24,76336.24482179768
25,74864.58037916424
26,78446.20742381869
27,82656.35755059625
28,81964.49732739129
29,77036.26068836558
0,81206.24555074288
1,72979.57687098418
2,77809.73299413611
3,79451.18778545133
4,80045.53167683134
5,81404.9235819295
6,77818.93499675542
7,78824.62307368164
8,73928.25984155883
9,76070.67685761653
10,83251.3029416223
11,80509.26302018517
12,79696.69194654723
13,77062.08589100433
14,80837.06636314407
15,73914.94702832284
16,75682.65965740754
17,84474.57672116686
18,78345.46431256743
19,82518.57741910854
20,82622.55707934297
21,78268.41098363869
22,76522.47824923464
23,83631.30195785816
24,75866.96082117471
25,72923.50544889885
26,74959.72454108714
27,81026.94473644733
28,82949.71089343393
29,78816.72149562858
