,0.5
0,51714.841240888585
1,46508.02064923433
2,51532.041555282565
3,51775.158970525954
4,49541.2883269572
5,50266.69421231391
6,53206.347536870904
7,49255.282823356254
8,50181.18736102771
9,52214.770215990655
10,52564.76393900041
11,46655.026654361376
12,49799.85743321127
13,46158.764383697366
14,48418.37180276262
15,51469.36337520446
16,51540.3522472346
17,50055.75750278667
18,53898.1408878846
19,52681.44081054928
20,54079.16762887265
21,51861.593470060434
22,47563.161605019246
23,48944.180355313496
24,50843.95263663948
25,48247.75073309349
26,50494.67148429964
27,52436.343290156205
28,50958.95059529052
29,51534.32809597415
0,46064.06522936627
1,46266.81845676528
2,49378.45156796243
3,48603.75528289627
4,46973.4351651184
5,52451.648698062905
6,53741.104255726634
7,48702.40446281019
8,49743.89635038559
9,52180.292351933495
10,46316.28804751477
11,48432.18086558896
12,53240.999010644075
13,49209.29741863727
14,48130.09857692357
15,50501.06312992675
16,53615.60814742481
17,49631.114652748125
18,48398.931195239296
19,49668.95604557463
20,46694.21300255201
21,48414.30173508298
22,48894.606554958125
23,50151.54036034715
24,55119.27581763945
25,51550.308215323515
26,49788.76967860253
27,48467.15074522989
28,48374.23326069788
29,46813.52033557332
0,52213.03629126494
1,48115.91572284782
2,48300.47186119105
3,49802.869279561855
4,50466.44853366323
5,50115.35726960558
6,49957.85859527539
7,48866.7308416342
8,47983.67841162796
9,54020.78962578145
10,51035.9158609979
11,50555.55669340065
12,48078.07903625291
13,48534.02896203556
14,54589.168978401765
15,51438.433894972186
16,46965.565052389225
17,48381.85173641702
18,45567.91961670899
19,51371.41058818825
20,50075.453014006904
21,53153.60596450464
22,51899.0031403392
23,47569.847187392086
24,48589.09987147445
25,45947.34235924296
26,49199.26765637616
27,46814.10189785386
28,49742.02809924928
29,50569.37058529379
0,45989.319158621045
1,50751.08387578839
2,47848.06824585594
3,52039.5829952815
4,48915.90642056023
5,48507.38323993312
6,52676.27782718617
7,48530.27043372996
8,48921.70769336185
9,44669.18783257582
10,47855.44976353941
11,45835.367771597455
12,50430.23752027316
13,47475.54567656903
14,48810.18788114945
15,50825.62099774681
16,48621.53328721226
17,54788.42749347457
18,49688.61332658948
19,47463.477096864815
20,46218.18578130113
21,49953.20967180313
22,51487.215432879995
23,52799.548458710124
24,50576.96802083693
25,51064.30632479926
26,49374.748676274394
27,50794.27894766005
28,48068.920519674626
29,49370.90227009364
