,0.25
0,40779.54035733906
1,38683.85150066449
2,42221.98190590647
3,38662.9717126221
4,41040.913052478536
5,41347.16239029087
6,39924.78242299581
7,43049.26984319935
8,40612.07886478558
9,38248.96203678692
10,40897.85294511493
11,35364.24240573223
12,39874.713403093876
13,39925.33564737142
14,40644.099426691646
15,39577.94273474888
16,38090.652931458266
17,38268.63855082126
18,35528.33140272618
19,38064.979042486775
20,37050.71821958646
21,38459.340809666
22,41184.54779638795
23,40370.366111940835
24,39726.602767694356
25,39050.51760085047
26,39752.50803855884
27,38135.84482284375
28,37826.50737086303
29,41067.63843049068
0,40622.40670505939
1,36755.40612450642
2,38612.529682141394
3,41587.77218317841
4,40912.95681427336
5,40908.86120932054
6,37494.468722359474
7,40526.470634126905
8,39605.96865293666
9,36414.160274370515
10,41534.08810748446
11,41320.0285547412
12,39499.006392213545
13,34841.22375843791
14,34772.441208684584
15,37140.10486256473
16,33580.68020166703
17,37865.873130948195
18,38379.49272801961
19,35165.327486554546
20,40895.43292189945
21,39160.979146039586
22,40956.819306016056
23,40584.56442929497
24,41400.77369548731
25,40120.56566794933
26,37920.087634709904
27,39442.878421987756
28,40538.72755467978
29,35984.348987294456
0,38572.85212003444
1,43099.528242659115
2,43298.80748350484
3,39714.35608421618
4,38949.694996746504
5,40604.513591641386
6,40347.34742800335
7,38019.138388700296
8,40535.077836025324
9,39424.366944314446
10,36290.178425560276
11,36387.962155194415
12,39163.378507396024
13,41369.23452747936
14,36972.14098280583
15,37127.3492310024
16,40422.54009098646
17,38649.209182034174
18,37924.90540197391
19,38261.910971184836
20,36428.41833108624
21,39797.9031428619
22,43599.113417305794
23,38091.51851300625
24,43727.83054231352
25,37476.61623181944
26,42950.268216825236
27,38077.10752826209
28,38151.258568400204
29,39023.17077847973
0,41380.40828701257
1,35506.88765253717
2,38793.95089068852
3,38757.235732650624
4,39870.760927666415
5,39688.378385269694
6,36813.88604141938
7,39332.265468153324
8,42616.56813841681
9,41846.75067412183
10,38812.385819778654
11,40901.64379086819
12,40194.928851896955
13,39426.749770458315
14,34964.92384141643
15,39476.39575593244
16,40106.0771372197
17,39134.893349102254
18,38148.64023473664
19,41101.4813415491
20,38202.52625646222
21,42573.79782456705
22,38554.51962515094
23,43288.695465820914
24,39365.86172003005
25,40604.11813992826
26,37555.66740599328
27,38371.695879215855
28,39621.7647056279
29,38040.680497653186
