,0.25
0,44037.07283232866
1,46028.30228250924
2,44992.69560744316
3,43815.69535391606
4,42059.68646213634
5,43532.591107715845
6,46616.35542823664
7,43931.31476236547
8,44733.630807675334
9,44815.15733328608
10,43280.996560171385
11,42119.442430020914
12,41548.34839014564
13,46568.457253579
14,45836.529860525596
15,45096.61970611762
16,45778.65915285864
17,45464.70436931236
18,45748.91875743462
19,42424.55680132655
20,42643.46320796122
21,44872.75611068875
22,41020.28940095398
23,42564.685563422776
24,44685.82935424011
25,41734.521009927856
26,47618.52199257283
27,42638.96586407197
28,43284.40187186025
29,47427.11836330606
0,42602.15544492112
1,41506.25170513231
2,45281.868638290165
3,44532.778505231385
4,43290.053140281976
5,45752.81944338678
6,41117.66871738363
7,43746.59474592273
8,44461.53114687096
9,44981.4342835654
10,44808.90910372145
11,46787.20225428301
12,42327.54325290176
13,44036.070920330174
14,47976.7980225954
15,42781.01014849669
16,44900.90151332875
17,46282.327102670584
18,45476.36235732126
19,42973.39226542946
20,43479.157860685096
21,46648.971303401304
22,43183.73390046626
23,44070.379187777864
24,43362.543290849826
25,45371.752043052904
26,41997.90201058927
27,43276.08040336369
28,49538.07263220908
29,46183.927215916534
0,42562.2696480582
1,45179.393307747596
2,44018.83336629896
3,46770.58801454065
4,44636.083897832
5,44396.93899807948
6,43549.88020065217
7,44866.81680602646
8,42845.17977011998
9,43326.83520201937
10,41828.26594917713
11,41755.99547325428
12,47353.67805448188
13,43207.996243537615
14,45808.981220760455
15,39569.12933313135
16,44536.21566329336
17,42421.61151712503
18,42334.03601441481
19,39950.60657787759
20,42498.08607960473
21,43518.03735958021
22,45446.53620355797
23,46096.68436200845
24,43867.2579510752
25,44427.647283378545
26,42294.14064389662
27,46685.93049092157
28,45496.79906172504
29,46011.418547307025
0,44133.90358797694
1,44943.56935292223
2,41246.59649580957
3,44938.90781634826
4,46561.34807257222
5,43807.61443306606
6,42991.38191977433
7,44527.02649812771
8,44996.150692763404
9,44446.04167052041
10,43453.88270457846
11,42309.02283143868
12,44255.35490715252
13,44509.72971797386
14,42656.11702131528
15,45440.01909737122
16,43177.55930369328
17,45495.45940873994
18,42418.18434232313
19,45049.38934309437
20,43565.6025328757
21,45372.073867677085
22,45209.53925243735
23,42023.23410929618
24,44446.16740902776
25,46715.63177400514
26,43582.085151415704
27,43849.43738154547
28,43619.39341778374
29,45140.98112539928
