,0.75
0,66053.37145927704
1,73239.05657937634
2,63026.63721136404
3,72661.59737206952
4,69768.5877501566
5,64803.58052923434
6,69066.33009557165
7,71435.47436910328
8,69843.0168134293
9,60688.953059977954
10,72627.80248945442
11,65225.877352270436
12,67849.85361325856
13,67328.72626869983
14,71498.13821004769
15,67583.95890035448
16,67277.16947431749
17,63191.86677790611
18,70188.12747986785
19,61800.296899952424
20,66450.61091540912
21,76738.98094890035
22,65802.03339773767
23,64718.043643355646
24,69308.16565927379
25,72542.52234521852
26,68848.15416546869
27,67416.24057880919
28,67013.83769271127
29,69546.05075022197
0,70025.53978366558
1,66443.4839269095
2,70532.46508583381
3,72483.06980535257
4,77159.63020798168
5,64854.32243580696
6,71653.11896932437
7,68831.68730631038
8,63671.241202050864
9,70064.49929160983
10,76247.94700910774
11,66676.2827896999
12,73258.78451829671
13,66765.3192273612
14,71089.99952375973
15,72958.78316335237
16,66051.1170635945
17,70050.70986709013
18,68849.75865870684
19,64540.741738093595
20,69722.00921550924
21,71070.82273925125
22,69172.1130886307
23,67803.02896768782
24,66793.93168955069
25,74655.75628622196
26,73344.82508284143
27,67450.71071059754
28,66626.77503816946
29,72573.00785852266
0,68010.84357609415
1,70038.54715846738
2,68301.10534408773
3,68837.251919129
4,64706.53687028068
5,65619.3016958122
6,65686.08273914491
7,67754.35613210285
8,76158.4142267019
9,72964.61305595688
10,71898.37942783255
11,70254.85500298724
12,71853.83041430033
13,69727.40576153019
14,73472.5097612218
15,68164.15683752415
16,64614.476843062366
17,64067.61845693146
18,74196.64980608295
19,69907.10143689254
20,65611.67413050696
21,66350.0158032986
22,68851.53652695092
23,60356.12390762626
24,64532.09033937191
25,62891.407229783836
26,64687.04563237615
27,71802.41229668047
28,79064.90968873253
29,62900.07904300513
0,68827.7016595753
1,71231.88461210235
2,68975.34629156649
3,70724.70225735214
4,66358.85316912974
5,70490.52773963408
6,70520.904445217
7,61381.9729749011
8,68528.19080968937
9,68040.06018515499
10,71410.85135954953
11,67864.31100368632
12,64918.21567512455
13,71439.54130083714
14,70138.21924461113
15,65793.5073589011
16,70804.64403092096
17,70787.92403210301
18,63683.662961030066
19,75428.18864658925
20,71952.70380857028
21,68028.67929736718
22,66702.4837061081
23,69905.46197916887
24,69374.6213513477
25,71786.5173607863
26,65779.25457297591
27,72204.10529855506
28,68526.75956555025
29,67606.98607449284
