,0.75
0,58096.875736354064
1,55305.180051492345
2,59296.03243663198
3,57329.22387382781
4,59366.35060005532
5,59646.42865497082
6,60639.01451460994
7,60915.935696130306
8,54272.87625654722
9,61673.15127511572
10,59519.97446196109
11,62892.85751781346
12,61401.37687647628
13,56312.112817914654
14,62126.44968525057
15,63158.34172450222
16,59059.700076516056
17,60265.13754497105
18,57147.18702586506
19,60020.5911035061
20,62353.741560140596
21,62123.60845672091
22,56317.11586915499
23,61904.18576365661
24,61023.45818719032
25,57982.97982138156
26,62282.709577623085
27,59661.16630487547
28,58673.11733470022
29,64915.83291136556
0,57289.653589493515
1,60981.20994069322
2,56461.47008625956
3,55030.94101889417
4,59131.33061755603
5,61509.66733642868
6,58825.494887415654
7,59004.0388474442
8,58803.02203565716
9,60988.82518949188
10,62172.06290322655
11,55787.74996758457
12,55854.10329201411
13,53295.936261083945
14,63232.45836203948
15,55544.26883294851
16,59934.72677781434
17,59340.131089391194
18,56473.20564912858
19,55105.948349711056
20,55822.04297770296
21,56295.7079225388
22,57655.967742955305
23,59916.66350733965
24,61652.136345428225
25,59863.150355130434
26,63943.36511388194
27,58094.49097872467
28,65247.83281568854
29,57925.46941126634
0,54862.912526512475
1,59027.5794721384
2,62723.12367422002
3,61838.18372898241
4,56554.46880797308
5,56784.39623401006
6,59936.41408516789
7,56475.91813301238
8,62564.86219830693
9,65114.0085324064
10,63168.342437413216
11,57359.46034385965
12,55969.2099086673
13,54056.02102253701
14,61428.72014491022
15,60292.9091060868
16,61694.9263026364
17,62607.38934861875
18,53191.00730001101
19,61276.01003078896
20,61738.639304756354
21,58637.54192234335
22,60038.97599357647
23,58058.40101832916
24,58019.831082758246
25,55315.138542130626
26,62378.24104689624
27,57760.510130024035
28,57677.615151597856
29,61131.00558267105
0,62603.1946100665
1,61724.76645141079
2,58985.22403233069
3,52831.9379108698
4,56117.14011468392
5,61487.201450750035
6,59670.49917757077
7,58970.38348460967
8,60222.502434180315
9,58285.02762900802
10,60147.38107645195
11,59492.21133865458
12,60916.95682535996
13,69939.99171157114
14,57276.652604346964
15,55576.29433155692
16,60848.205100495965
17,63250.16999192972
18,55434.93120679416
19,62101.72979634225
20,56851.602688280414
21,60741.540990607886
22,57760.860275998704
23,57901.76379414593
24,56440.65246529309
25,56127.94643084366
26,59899.31800263788
27,59048.43919931005
28,52476.51417574386
29,56960.09060680093
