,0.75
0,47986.36903194039
1,47396.836930573045
2,44373.846737370055
3,46980.612988291105
4,47075.88502858354
5,44252.89597242675
6,45572.04934449548
7,47276.30906110607
8,47664.29861376092
9,45481.51583523626
10,44576.86239611061
11,48567.220426503896
12,46259.490439648675
13,45398.20495947901
14,49526.744052469854
15,48003.55587730218
16,46866.58051521015
17,45485.328515284265
18,46005.958969319676
19,48250.08864630915
20,46311.12457374376
21,49424.52198401737
22,45166.25774243178
23,44727.78732035422
24,46510.42316071921
25,45429.94047023027
26,46551.00041856252
27,45651.42427691157
28,45045.901628740095
29,46306.152940434135
0,49279.287536676246
1,47970.15768834986
2,45092.986681354894
3,44919.25195546007
4,45686.92329871436
5,45070.3913994601
6,49546.04730809587
7,46054.27826916963
8,44784.75543694862
9,47236.69520750751
10,46988.25078048257
11,44277.47589088302
12,43698.72980225074
13,46715.616333962564
14,49472.26029545147
15,45968.228620026486
16,47159.63999881311
17,46843.183029467174
18,43947.399117510024
19,46774.08321222097
20,48077.527257590635
21,49505.602323100975
22,50144.34955522218
23,48126.55197203496
24,54253.485854169994
25,46751.100610067864
26,50927.55873460671
27,45261.43080432599
28,46501.74048488742
29,46758.785847022846
0,46056.73678203591
1,49469.40642917875
2,47684.08427147092
3,51011.37427278719
4,48342.455796513044
5,48047.05548861627
6,45808.75494543959
7,44421.75604825153
8,47385.29352954858
9,44933.04010897548
10,46312.23670751333
11,49373.92926650043
12,49588.50597763512
13,47697.67226504538
14,45485.904909652156
15,47915.31254686429
16,44657.77388552623
17,49072.61623637192
18,47063.001035414614
19,46262.59649559542
20,45255.82788444129
21,48629.241128845104
22,48194.376095186635
23,44340.741590782796
24,44611.68021587639
25,48093.97687627739
26,44483.60154814393
27,46723.09062102987
28,45937.82246686103
29,46177.263227276744
0,45590.803917867284
1,49921.5486151926
2,47850.310567282766
3,46001.697069236165
4,48242.14516418366
5,47763.030384990896
6,51066.838892411826
7,48328.83022853784
8,44797.053201134106
9,44753.253260361926
10,43739.20724272743
11,47880.50918714298
12,45232.187711907936
13,48615.671738445104
14,44508.87157318611
15,48163.47058927828
16,42708.59554514893
17,48539.33219599281
18,47597.96115193047
19,45186.07878840937
20,44688.408460140665
21,47490.76663007477
22,48940.937033342896
23,45218.71808535797
24,45149.80145678666
25,48355.78709531162
26,49314.20281660191
27,46713.408737162295
28,44070.37488796623
29,49608.57585903086
