,0.75
0,88000.02084987311
1,94955.60649585337
2,89631.6055667048
3,90719.40506850104
4,85754.209484473
5,89231.57485141074
6,82595.4169132315
7,90643.53395741743
8,90040.66141872862
9,92032.1086142678
10,86765.08427478139
11,89269.29658951821
12,91098.44678952868
13,88973.5775131684
14,89863.79434819403
15,86946.02727505522
16,89812.75177500032
17,91964.89855610323
18,91472.90919465241
19,87530.47565544532
20,88435.71831793073
21,95827.02296722784
22,88388.33235746594
23,88967.15420806533
24,88840.01178707412
25,82322.71614927209
26,85432.51431228447
27,82206.72268245449
28,89043.82099316947
29,96052.6098564778
0,87163.91498264237
1,90723.28206821787
2,95922.38510248717
3,93663.25566579337
4,94597.95954194371
5,92778.55029903763
6,89857.99363218181
7,90565.78121060731
8,95918.58090486942
9,89594.84560414092
10,88922.72627526439
11,88935.8616888447
12,93378.00096572902
13,93376.9679215045
14,88976.43405503761
15,86281.38786857459
16,88055.62455027012
17,96121.86770752583
18,97067.7715871107
19,92837.30702162255
20,86061.71143842772
21,89780.32199035485
22,89869.91288836072
23,86837.39966984234
24,88090.44199792454
25,87973.37191469505
26,82250.0635590228
27,89058.65414935132
28,86788.13470056637
29,86777.52050886457
0,85679.55752668426
1,92184.5247057251
2,88224.96957199105
3,85504.71503953157
4,91361.51237094225
5,87584.57809440006
6,89618.34101295525
7,80864.97112034132
8,87429.28832346556
9,89059.30783946229
10,86794.80110970588
11,86532.45392654503
12,80519.88986099497
13,85189.5787529836
14,89136.31449835162
15,94937.3849966549
16,89987.0011308513
17,92264.4344714078
18,91823.94613112893
19,85569.28220591866
20,86791.9151371328
21,85607.10001273634
22,84401.16161962498
23,95816.43535089951
24,89635.70596294274
25,89465.35311158786
26,89182.58571920235
27,88458.2396524015
28,92424.15915122234
29,86776.92905286071
0,90244.55385885751
1,88703.99905779853
2,84777.89975686872
3,94090.32583292067
4,83399.64495601635
5,85240.91511919229
6,88820.69523515667
7,88943.70641620074
8,86375.89793077696
9,78064.97577899577
10,90402.53413822927
11,87500.48459620324
12,86425.50607815181
13,88967.40954691084
14,91014.38788958253
15,89970.12337803701
16,89660.6456811215
17,84472.23053580095
18,91969.90209671661
19,88884.12515348078
20,84236.4055971311
21,87085.63950680927
22,88398.25819069051
23,92027.75612254559
24,91427.01355505032
25,87574.79888428062
26,88795.14515545017
27,87033.38315868036
28,88550.84536600794
29,87034.15560908213
