,0.75
0,38464.513351036505
1,41928.136844017565
2,41230.209064075025
3,41552.13936965556
4,41414.7857246263
5,37183.74175354538
6,41159.59901336099
7,40563.37453410904
8,38793.70496596989
9,42480.22158398127
10,42527.45776530814
11,41045.926995591246
12,39686.3055493881
13,40481.06909437035
14,40511.71212829658
15,43871.25387689809
16,41357.636990817264
17,43222.30214442387
18,43445.6948666769
19,40416.37671890174
20,42060.87745351072
21,39817.48469007485
22,42521.312702983356
23,42012.26008658841
24,42264.46117971733
25,39471.41342334576
26,42584.64938784153
27,42928.85790283272
28,41846.49010601516
29,39879.69551544532
0,43220.877725699735
1,41686.83949080423
2,39069.830979477134
3,41432.03616641172
4,42458.775706525914
5,42831.600829097995
6,42197.60234368476
7,41868.73844005335
8,43185.209157541656
9,39501.78333744551
10,42646.270388633035
11,41569.59782262309
12,39495.512891782244
13,42941.87062044506
14,42405.78601511285
15,41596.842784088774
16,42803.876689278084
17,40579.367614399285
18,42872.12149768551
19,42833.94685008924
20,42193.194726581816
21,41479.47051994973
22,40928.31598193964
23,39609.304633680425
24,45734.89214433811
25,41895.89886543712
26,44205.64539598332
27,45570.95337577408
28,42390.42275094086
29,42537.604751643215
0,42067.76184816804
1,41868.41773755712
2,42501.840522779064
3,41386.45119183095
4,41534.66422293214
5,42210.14430568165
6,38841.77903158397
7,41303.82326047373
8,38243.36341750506
9,39917.97823475097
10,39144.283648293465
11,41288.91362210913
12,42923.41734561709
13,43728.42704278711
14,41546.59485906151
15,40933.19615043263
16,40450.77167990863
17,39304.43284119934
18,43440.78273970133
19,42367.92877408568
20,42398.12081498523
21,39190.31670973477
22,46034.2692817966
23,38680.64574330351
24,40711.03228557622
25,40254.17349760887
26,47486.253374063715
27,38955.75008021255
28,43485.50781068906
29,40089.60117464942
0,37752.516562809724
1,42486.81827107294
2,39736.86147433759
3,43307.801548890406
4,40758.18663144468
5,39827.57920022557
6,39585.327104440774
7,40579.81210047416
8,39248.16372446309
9,43987.40916986261
10,38212.22560551464
11,41011.27355467208
12,43059.55334765439
13,42657.62152616894
14,39709.145518425976
15,43477.68426094061
16,39065.25793159758
17,40482.031207898515
18,40630.81364653271
19,39096.661597328726
20,42185.47703198325
21,41258.78425328388
22,40177.11808087376
23,38391.95128012147
24,44879.66757129339
25,42232.46388632628
26,44240.837687064035
27,42639.144759209914
28,44219.97897626333
29,40574.74842171294
