,0.5
0,51444.21124487606
1,60587.021109696296
2,56236.14544916013
3,62251.3956898041
4,52995.90129956731
5,58444.58730115349
6,54239.44111839586
7,60895.40885525671
8,55774.12443062725
9,56803.23400789196
10,55853.574868505326
11,57722.09211566846
12,59359.60662951176
13,59186.528595281714
14,50268.001187439375
15,59623.12015170518
16,54068.09061653038
17,57942.88612335579
18,54907.26545520001
19,56838.38859063604
20,56788.761409805484
21,58677.9597571357
22,55917.844819267695
23,53234.13452717037
24,51088.16732812097
25,56166.84270201741
26,61430.49108858863
27,65173.28197448872
28,56671.22056153642
29,57629.91050547605
0,57253.90803643944
1,64159.89792564823
2,55504.18460304737
3,60277.361445216586
4,51998.8930970663
5,58956.86761712125
6,59035.87222489382
7,60368.983453447385
8,57773.444294431356
9,57472.34707628296
10,58067.17041754649
11,57204.94799914206
12,56758.66773190568
13,56136.31070220071
14,56688.040687015746
15,59480.19224245921
16,59560.8381370176
17,57652.64732022135
18,56437.632624204074
19,55982.26110979668
20,55510.98875893095
21,61095.52589454454
22,58168.87047100499
23,55822.013067645355
24,54550.61156993206
25,59462.66055366777
26,61626.00319866073
27,52717.70871170871
28,55557.5404639641
29,54939.53619254534
0,57583.57241220121
1,56126.48252683589
2,57194.10520041541
3,60660.149811387295
4,57204.65526098098
5,60028.59032994834
6,53491.0459364654
7,59571.30845297242
8,52742.90633378243
9,58221.98132127921
10,60957.47592509899
11,56024.75273156
12,48297.694440810854
13,61986.62191606304
14,52986.42628417865
15,52200.22245620145
16,59490.297073731046
17,57831.315851057836
18,55478.81275475746
19,52090.68388096006
20,56357.489022045505
21,61894.306645409626
22,56572.94170241397
23,55733.389142826076
24,54071.1456403389
25,56273.507751779005
26,55612.69535030958
27,58174.94843404958
28,55268.25036098369
29,52805.34049647301
0,57839.3121548011
1,58572.56084332831
2,51752.36712454384
3,53391.709400344065
4,60515.506286883836
5,58109.39138881344
6,53289.34259140197
7,56294.64754162746
8,55067.89870015713
9,51614.64904545827
10,58478.41581813836
11,53932.517427551866
12,59945.83497581186
13,57144.912981286536
14,59689.024137940854
15,55702.34081760186
16,63151.60518650996
17,61097.109666227276
18,59817.32848223417
19,59326.57091383498
20,53913.26629730374
21,57768.01980495366
22,63737.74721020819
23,51868.34595334297
24,56193.01408426888
25,56145.94970825474
26,57212.12192601621
27,51134.450216796366
28,58041.03737704291
29,54666.35321444315
