,0.5
0,68803.2434873727
1,64268.726190934474
2,64390.56568716332
3,59133.48523179783
4,69078.07155784508
5,68127.35247269993
6,64205.301622931445
7,61380.332253226996
8,67783.93993366964
9,61794.54025224534
10,67419.96130545012
11,61161.36776711851
12,62988.95289318457
13,62390.44023347605
14,61119.03523150769
15,65907.68273989964
16,69779.79680417357
17,64392.80498858561
18,64779.75054950396
19,63856.17528397204
20,59077.69147945088
21,60598.65351284735
22,67009.0237248565
23,64684.3074453853
24,63513.24792647671
25,60939.69731069132
26,63541.14640808497
27,65054.11745412049
28,61702.61070186186
29,65897.03702541969
0,67287.45575988357
1,61659.215146132665
2,69264.69787248349
3,65749.87001976949
4,61674.47569744686
5,70042.96218030219
6,66002.9037635142
7,70986.61658625434
8,65121.82557820929
9,63466.82799367574
10,70195.59145537284
11,65868.47894200966
12,64868.23402344703
13,63024.2922502267
14,69477.45524452468
15,61083.45095591561
16,64576.81204492173
17,63975.574656104196
18,66577.23580528607
19,61854.33631718571
20,63827.70740716476
21,63522.376349492064
22,66507.43809967166
23,61310.78386973636
24,64411.99285686914
25,60034.170037075426
26,63212.114236381625
27,63482.900194754104
28,59237.00627993862
29,63492.657091104
0,69305.11118010952
1,59159.90861728784
2,64096.335837488965
3,58283.386122539465
4,70751.64064882597
5,64649.06224329079
6,65563.11004707261
7,65720.48423180175
8,64692.546848060796
9,73603.69790836313
10,63534.83304670561
11,64016.64630016794
12,64329.80630046541
13,66410.60783991968
14,61736.70472946866
15,62783.30457999763
16,64884.86190441811
17,65402.475889966154
18,64041.8240345537
19,65669.5849017955
20,62712.15758098589
21,62086.585790617195
22,68059.49305436037
23,67649.91222091093
24,67833.9738024772
25,65482.99319418321
26,69014.58997034143
27,63731.3551000163
28,63657.246029685186
29,61622.60441329808
0,65949.96994641171
1,63673.41629216631
2,66793.48042213752
3,66950.17856335086
4,64343.58459050007
5,67511.85669691791
6,60763.116209308595
7,61132.582090618846
8,67065.28173708927
9,67102.09866653767
10,65418.38318528752
11,67509.11133956593
12,68255.83647347408
13,65232.13049811414
14,60561.990646222715
15,57000.900900580586
16,66364.32989330716
17,75242.6591347044
18,62574.145216161116
19,70325.17180205256
20,70246.34647777355
21,67757.1691526409
22,66078.3436985676
23,65130.61794874985
24,60205.72007808722
25,66453.03941538741
26,65116.290621578526
27,66548.68593711393
28,67167.74182425046
29,63628.44585733525
