,0.5
0,32894.9503331682
1,29674.04265065716
2,32452.00749993717
3,30484.261743795018
4,32634.07158757957
5,29286.12410302479
6,31305.537450431555
7,31576.084116500886
8,30900.473241060066
9,34201.70378931808
10,29545.423342286067
11,28894.236680700673
12,30877.896319440428
13,29692.624650547936
14,33200.97603963068
15,32476.162114315575
16,31217.21164100195
17,29514.843278976296
18,31632.56086394401
19,32579.28484240875
20,31552.537415965948
21,28571.64071711473
22,29014.18989597281
23,32003.43261161037
24,31059.959257472558
25,30724.049594990785
26,29323.4977628913
27,31023.77662894616
28,29169.300034271884
29,30045.259052413625
0,32064.520989526398
1,30176.933992714214
2,30870.455682933563
3,28316.088997838197
4,31581.779480447207
5,30689.144518511577
6,30680.3265337369
7,30846.228733486856
8,29482.83832111999
9,29818.80724248786
10,32318.825340574724
11,29989.594048109477
12,30498.332927150565
13,31693.197767168378
14,29189.72109994108
15,30991.228735237743
16,31358.32997951878
17,30195.705669355466
18,32729.300635888838
19,29232.636639026605
20,33558.34396955041
21,29741.717292069337
22,29890.255248970534
23,32929.956301211954
24,31062.16049667528
25,28989.73233869542
26,31991.678221558053
27,32592.61317919213
28,30856.444884511122
29,30579.659496386783
0,31087.316392873923
1,30478.61729756628
2,30383.525458933815
3,33643.70882836516
4,32405.207472830938
5,30802.958888951704
6,30158.939489595574
7,31970.286563383976
8,33084.36572196937
9,30891.68421631097
10,33109.590568695836
11,30935.596770564385
12,32427.863623338766
13,31704.336069432582
14,32153.37634909237
15,31251.712597092173
16,30735.580523311317
17,30949.400351055734
18,33744.558739981556
19,31469.963369322548
20,31230.105154685538
21,28533.73036601716
22,30510.63543483814
23,33484.895161608314
24,33327.71012233663
25,30865.746556179474
26,31588.77190709404
27,31733.244870911913
28,31481.9569648752
29,30662.857615438956
0,32015.96199377085
1,31406.33941259734
2,28922.47146956659
3,28928.56274071572
4,31984.570538272983
5,32094.58001370864
6,31231.989990083574
7,32747.115174965344
8,33026.08683312321
9,31292.826218867616
10,33037.689135621586
11,31291.86794080543
12,33768.14657089843
13,33842.51285453114
14,30624.64825929203
15,30226.493611545546
16,32937.01785352985
17,31135.17382013276
18,32804.34085253823
19,31129.951859395
20,30310.291152791247
21,30202.76836561106
22,30507.05640688804
23,32672.693033839987
24,32390.147930697312
25,30974.47142775486
26,31100.70121135922
27,32314.252721849556
28,30299.79128314923
29,28720.05855303063
