,0.5
0,60158.678349414084
1,62552.04665765843
2,64077.130055784124
3,61406.388355336116
4,65252.36638495491
5,65433.34156926767
6,56861.74098958168
7,62401.87196963401
8,63620.20694032239
9,60363.5643028633
10,67247.9718220352
11,62796.79298259328
12,60076.57974364423
13,60134.01128617669
14,64644.04325215112
15,61216.17762559782
16,63606.79893816692
17,61173.803758016686
18,64712.000259403554
19,60734.70352289425
20,64151.48345569025
21,61266.45048439425
22,61505.29088945151
23,66116.7949551842
24,65662.55270007657
25,63986.23955095038
26,64622.25893254961
27,72727.31180725303
28,62438.49698556402
29,64519.62773506888
0,66980.7823395664
1,63793.44461550672
2,58048.00425501553
3,64919.25564767314
4,67056.60138950007
5,64130.59893904338
6,62245.36753383382
7,56020.090528823064
8,62247.903762838934
9,63720.408219994344
10,59964.08424226878
11,72084.63146620663
12,67959.56703262073
13,69484.28370870157
14,62245.13347535951
15,66868.52124783299
16,69603.8416804365
17,63264.82811521287
18,63737.28202098346
19,68582.88570707117
20,67252.64729516154
21,58924.884411740066
22,65374.533439807
23,66695.88407211706
24,64065.33571089907
25,66372.23591270421
26,63809.53721494534
27,58044.71571651017
28,66986.19465461766
29,61780.890883736356
0,65851.17943477358
1,64309.48243401888
2,62621.10186272797
3,64849.01219451477
4,65194.37552899755
5,55501.654079607164
6,61377.97626145731
7,62317.166980889786
8,58327.966678652636
9,60643.35178909611
10,61176.21449380059
11,61970.29192385978
12,62934.31299213099
13,61329.91266466596
14,61390.39615346798
15,58535.73652385379
16,64831.994721806666
17,64161.62871646336
18,63923.73766648925
19,64339.484061418385
20,64187.99437528877
21,62576.021601548164
22,64479.3086923253
23,65950.60929498026
24,59916.52137582747
25,65679.00149352694
26,59717.36234890048
27,67296.30971921928
28,62942.34682193973
29,60476.91949560091
0,68387.53068464177
1,64132.94889767864
2,70779.35383290939
3,68048.01959237983
4,55842.4767942373
5,60471.90527687723
6,65349.981417195195
7,70100.21073728702
8,64076.9164897268
9,68628.2437458227
10,61684.35932519655
11,61708.60526856953
12,60106.561974555625
13,61912.94771130393
14,61773.33734391611
15,64841.60774101119
16,67830.35900854741
17,70257.43673739831
18,68825.4209096266
19,61040.776078872266
20,66383.26193591504
21,62220.18522747673
22,61843.91340454498
23,62192.63217893923
24,63849.70680975797
25,63437.16282034098
26,57484.56462663808
27,60897.516482301755
28,67026.10724328582
29,60710.59548934594
