,0.75
0,50344.09898379348
1,54703.64844276
2,54804.09909115056
3,55479.062213387224
4,56660.793190058204
5,55360.96431328929
6,56417.53759158258
7,55290.89633926597
8,54271.33694390654
9,56988.786247425676
10,56861.47548831068
11,56343.06794740295
12,57015.50817607377
13,54691.98501886727
14,55380.25081816462
15,53951.74321452169
16,54044.10367350485
17,54425.50994890444
18,52828.83336041309
19,57716.71968788195
20,51727.97046601531
21,52801.921838861024
22,53089.260707677
23,52173.03894078506
24,54988.39620339322
25,54997.74585909608
26,56252.71044251091
27,58540.619669254105
28,54349.009687469246
29,56634.21677997739
0,54244.398414706455
1,59164.25098573648
2,58246.12488368367
3,61380.69327751524
4,55593.06514989644
5,53820.475225338414
6,49817.142274257305
7,54339.85987852297
8,54602.34782425543
9,60883.251647372315
10,56935.06791055692
11,55495.893682506154
12,58145.65618101544
13,56168.15358833037
14,56855.571533153074
15,59824.30963433817
16,55310.32641164039
17,58798.16363997815
18,56755.4050803934
19,52939.319609510516
20,54496.676491328966
21,52120.69237143236
22,55831.333947578736
23,52233.09684721964
24,56644.558086747085
25,54971.91614955068
26,60241.76446736626
27,55978.19774982766
28,55955.35747925834
29,58259.963175476216
0,59739.332566372555
1,59617.17965811912
2,50195.36246652213
3,59089.86436813557
4,60062.60229117389
5,52163.936763659876
6,58240.574804209864
7,55581.608855119965
8,56184.023930223564
9,56378.63729601154
10,53525.18179523972
11,55169.179203582105
12,53704.11909807371
13,52243.837959109725
14,56776.27829683471
15,58562.51018640932
16,57772.55247433424
17,54214.83813724619
18,57089.6008696914
19,58013.4821514382
20,52973.05223920443
21,52119.64486768382
22,56251.90776792903
23,58264.27697647054
24,55375.941110770844
25,52213.9932129323
26,52832.828460337594
27,52628.29103077295
28,53792.79134037627
29,52257.32077336733
0,55324.674898205834
1,61384.5773810434
2,54181.495050863836
3,54514.016494686846
4,51981.061977084806
5,55580.53066526988
6,53385.44953182787
7,55174.88280677471
8,56992.501432559926
9,58838.39250414
10,58742.702229007606
11,52050.64960379919
12,61641.27101132101
13,58022.05166694728
14,56264.5412709007
15,56186.78133042614
16,54792.831418125825
17,55257.766573587476
18,55284.31149066253
19,55855.95747840272
20,59747.32380100852
21,57871.6720794803
22,55578.75746136996
23,56477.468616540995
24,51511.393662492905
25,58426.42913215986
26,56051.861042453784
27,54288.24352328462
28,56001.88140302643
29,53568.45305172097
