,0.25
0,39758.26268385853
1,39431.702044322374
2,41660.258990909766
3,40156.41416514402
4,38059.54409117343
5,41458.02239770517
6,40837.971083791665
7,41923.002642397165
8,38604.25235867308
9,37220.06836796424
10,42108.5634078976
11,40444.693526197
12,39329.72505787421
13,38669.725281234205
14,36770.36342597419
15,37881.132641387456
16,38993.558639259616
17,41347.68394912051
18,38325.282938829616
19,40804.38030934179
20,39005.945007428854
21,42164.51286279846
22,42966.38041460952
23,41658.98597767385
24,39048.20861376234
25,41878.07285399397
26,40338.96684406632
27,39490.97420147643
28,37524.37935096814
29,44142.35361884884
0,42070.95146787715
1,39007.127410876215
2,38548.72392118099
3,38645.470938336715
4,38088.707371277
5,40663.49075926987
6,40162.420275775636
7,40361.822756850364
8,41733.02463818055
9,37596.87100737407
10,40316.880420126356
11,39092.9693880242
12,40135.68221941362
13,40746.17926175061
14,40187.99839799865
15,37585.88684353106
16,41175.378290286295
17,42093.41561446698
18,40913.36980475267
19,42201.51491976918
20,41519.596051389664
21,40140.59181322689
22,38157.23856136356
23,39347.055768317965
24,37128.16267170294
25,41834.52284826309
26,39753.88290728208
27,42501.55401312966
28,39376.3217899154
29,40033.317322762385
0,39627.20217759215
1,44245.788851764584
2,41528.55364656275
3,44329.197730724605
4,42531.35107291278
5,38885.95672356553
6,38736.319389220254
7,40680.11001185036
8,41465.40337495394
9,36848.72722620545
10,36078.379235079956
11,37886.750889499956
12,41932.97372020781
13,40182.86271175711
14,41685.69848199423
15,39044.10805216934
16,39509.053115328265
17,42118.60142106219
18,41749.17000890704
19,41315.22863096792
20,37063.572416899086
21,38722.708364977654
22,43456.06493331486
23,39197.10805351694
24,39899.02325430293
25,39778.1085452942
26,39555.40206351173
27,36761.83069577205
28,42258.98835584696
29,36375.632835539334
0,40460.81085366346
1,41700.4747388376
2,41200.983647543035
3,41735.197177129485
4,41814.41040087221
5,39796.59898104742
6,39600.20790289306
7,41997.950581762736
8,41522.31839087463
9,38089.846917797855
10,36798.32469056954
11,45048.367223008594
12,40235.06555638534
13,40825.02818775802
14,39025.67319062008
15,39664.388753464904
16,40701.62287457147
17,37245.9171583923
18,44445.31115334214
19,39903.77700130718
20,36265.331876601515
21,39348.23273110874
22,40909.99316282995
23,41520.960386045284
24,44032.75010070797
25,36188.82222928153
26,45844.6070989474
27,39537.548847419355
28,40177.0979234726
29,35522.367642916906
