,0.75
0,48699.43436976532
1,47975.037221194354
2,53810.35282806867
3,46819.62634948449
4,47612.174813889986
5,50534.99495546355
6,53324.333614092895
7,51913.03358402059
8,47352.56261073742
9,48571.35808873392
10,48530.98411467126
11,54527.851599429894
12,49728.3807652727
13,47148.4712171073
14,51252.225407229795
15,53252.34322115451
16,49681.315749150715
17,53193.549650705
18,49381.54550975233
19,50508.5821392747
20,47940.49365132214
21,48883.676929671456
22,50321.352705321064
23,52935.39703250221
24,42460.72943591706
25,51828.641968272335
26,44228.42324387055
27,47923.9703306446
28,52035.69325139714
29,50116.972809539955
0,49099.31024800452
1,50961.04585705371
2,50726.79630074134
3,51025.67507696356
4,52806.106688252534
5,53769.09068621849
6,49337.07207942817
7,51432.281997223035
8,49312.099649157004
9,45047.64232638978
10,53992.17562508099
11,51279.748042633924
12,48656.9673215563
13,50505.42670127079
14,51759.43490851141
15,46940.175937807304
16,47304.290617088685
17,48525.70821926144
18,50690.96073794675
19,47146.38716435954
20,47614.440954020494
21,45791.54797507241
22,49909.26173845487
23,45373.921126517125
24,50921.80537867671
25,46485.342725367984
26,52338.03535546381
27,53284.9333961994
28,46867.52075312839
29,49076.33628165271
0,47906.32312803809
1,45679.36872046469
2,51579.48601951185
3,49264.331439873786
4,44274.41842917802
5,43947.5235166978
6,47847.1398325317
7,49587.83702094395
8,49519.96248898909
9,50199.45997573944
10,50507.94687117665
11,47481.491704470005
12,49178.485166974955
13,50944.750535486026
14,50646.237860852416
15,48021.99576971653
16,48355.98637511534
17,48015.49456313065
18,48991.057469960644
19,45865.18703500927
20,50898.24619452729
21,51886.922929038665
22,50049.63717905063
23,50716.788785895034
24,42899.49394912468
25,48308.02507385211
26,48259.807453235146
27,49875.28113548989
28,44521.59233310746
29,46234.2956630607
0,48189.62426509371
1,46772.85189004966
2,51403.88507143428
3,52177.90793532733
4,50191.60738288396
5,42709.05885186735
6,49068.645943078576
7,48577.77012979478
8,50142.797036639764
9,51369.93823648941
10,48645.13565143478
11,48020.065412215125
12,50079.544745952386
13,47734.09909594138
14,47670.87035984526
15,50244.47024860785
16,54141.82969522641
17,48575.566292500145
18,48451.64550214046
19,46001.473736218446
20,49059.22637433135
21,48780.3705688406
22,45283.75503117983
23,51951.765639635414
24,52123.0525222239
25,42893.316835847334
26,50350.31899913653
27,47050.36423695994
28,48329.595327563366
29,48811.12514831966
