,0.25
0,34727.183556906755
1,35810.123207268385
2,35890.124179432554
3,41167.57786665701
4,38030.455161189566
5,36383.436193957656
6,39539.03800638549
7,35306.56230448001
8,35422.449931479576
9,38039.867167581455
10,42210.42263647836
11,41361.03380930889
12,37363.29194103315
13,42095.7139251651
14,35961.5184530638
15,37922.39059148866
16,35666.69999193218
17,36699.05216572551
18,33564.14109976546
19,38382.43007002804
20,33805.97281194158
21,35011.51030821289
22,41173.321024861776
23,42328.5731966354
24,37679.063788123465
25,35409.829694793036
26,35395.77639386368
27,34289.81446892322
28,37314.61032027557
29,39877.827442758215
0,40413.63101363601
1,35956.91458682358
2,33426.71911303998
3,37527.6435118777
4,37905.67461537226
5,36538.625586869566
6,35150.842397095126
7,37958.82347966531
8,39219.88447985409
9,37096.66666888419
10,40040.90356427142
11,33536.48912989799
12,39389.42134469009
13,46617.04674153655
14,39626.20359344564
15,38106.25490160303
16,36533.36648252942
17,39187.027139403675
18,37292.453792087166
19,34546.15843820679
20,37419.69033617951
21,37703.85405376254
22,39880.195206112716
23,33947.616878535686
24,38493.26393826317
25,38828.66618533916
26,33626.570738063085
27,36924.040935189405
28,33473.40331129745
29,38524.76224261043
0,35176.10847894052
1,37298.41503480474
2,36261.821087666605
3,38004.255591584115
4,35815.74473988811
5,35892.11087317733
6,35180.81977879049
7,36630.39745575183
8,38651.18274419687
9,36741.64694913524
10,35182.47555480938
11,40955.37937775905
12,36260.34107551919
13,39265.97686302823
14,35323.94434756521
15,41577.97451742128
16,35770.296425562585
17,37752.740801490654
18,35568.02902839658
19,34752.795347122716
20,36359.69339080984
21,35621.137588321064
22,36338.34477134076
23,35267.42623729061
24,36922.45734061529
25,40971.086873560846
26,38849.39584398638
27,37583.701398993406
28,34991.985534115156
29,37671.37321433146
0,32114.72835232514
1,38082.5456901711
2,39710.140293902536
3,35335.12257142472
4,35766.661097506665
5,40844.91709826082
6,38595.15178770157
7,33000.717006088904
8,31138.12417114466
9,35805.909867747665
10,37873.60575980672
11,37870.79352283252
12,42853.11604217634
13,39370.88354293086
14,38801.23957378361
15,34252.30921469152
16,36168.09210766359
17,36263.73166806232
18,35425.433481533844
19,36978.44226410147
20,36879.78507517785
21,37037.73010875113
22,33739.50223225509
23,34043.57100066729
24,40221.6200272893
25,38838.67629901377
26,34732.03243759156
27,36351.94220519479
28,39139.595898257634
29,40096.97709340661
