,0.25
0,33134.95604146073
1,30935.533036209945
2,31595.920482903097
3,29827.240030266497
4,30924.537745784743
5,32392.15480840488
6,33442.90710556183
7,31651.837052620656
8,30069.332214116028
9,30330.147107684432
10,31442.53661178393
11,29505.47977818107
12,31960.583145187888
13,31130.33567210218
14,34563.09023040474
15,32176.02535574309
16,30933.609332019958
17,30860.890965102204
18,29589.091754018296
19,31554.009222554152
20,31215.823175117897
21,32804.723164835894
22,32531.53064787671
23,31826.71977637245
24,31040.326643464443
25,30381.380806907277
26,30170.63884028955
27,31211.03347526825
28,30953.728297208632
29,32257.60747943333
0,29929.013596777615
1,31926.952486107857
2,30288.07564637057
3,31640.421179453137
4,32974.70313312154
5,31010.261536049307
6,28801.205065922637
7,31530.81576705899
8,34544.62286278869
9,29499.65175519069
10,31749.359462500543
11,31699.12404223104
12,31827.05606112635
13,30863.9966975911
14,28777.10422007984
15,31853.805352902404
16,32002.087361008686
17,31336.483650331647
18,30429.567125885336
19,32819.93379054406
20,30272.158232346297
21,30472.10778905905
22,31095.52442720732
23,29968.68193334137
24,32092.06308719195
25,30668.16122169173
26,30557.326574620092
27,30894.02636937425
28,33335.25213748629
29,29844.108580093674
0,32801.80448185284
1,32024.623410327553
2,31011.531038650905
3,31472.577696336462
4,30373.24657618601
5,28341.34207443337
6,32476.730104542497
7,30215.75677709942
8,30554.235003737133
9,29996.95873556546
10,30945.75815330831
11,32967.518809703906
12,29515.371460774288
13,33025.38135135841
14,30649.178640537208
15,30609.795636308394
16,30228.993901258378
17,31166.878403759078
18,31470.916755102484
19,31005.057648675363
20,31258.951244141357
21,33899.8273704107
22,29451.217657213518
23,30983.26179896025
24,30833.20001566289
25,30594.63204529165
26,31725.17031029724
27,31871.813729697904
28,30896.873990242733
29,31769.260575406865
0,32946.93524356969
1,29732.75974773985
2,30119.496842016957
3,31665.55537651653
4,33075.0314723732
5,30313.406230995042
6,29126.840190002767
7,30140.914391466966
8,32479.269804394364
9,29759.701626352402
10,32451.95739334819
11,31959.49787625165
12,31827.450084929882
13,30579.10001458827
14,31193.97266753127
15,30966.406054935447
16,34710.66160066754
17,32620.40475699404
18,31696.88085038035
19,31469.853592939417
20,32855.48285365463
21,32826.973742057555
22,31140.868799464366
23,31600.312123076747
24,34112.83393830328
25,30514.944752820524
26,28881.308729939774
27,31548.294806413523
28,31856.629907779945
29,32406.695010727584
