,0.25
0,31605.661009628966
1,31798.617848946655
2,31655.670901416634
3,29805.66262777555
4,29203.18730940721
5,31554.40173091385
6,33839.00817641078
7,28784.492062886886
8,29867.613477897707
9,28345.144126241743
10,31274.826697275148
11,30514.69637513043
12,29844.609254219078
13,30820.82598325404
14,30801.27319711204
15,29357.284860250056
16,30287.72317061274
17,30564.28042804617
18,32055.588011464803
19,30383.70454005436
20,30985.748184756456
21,29797.826100103524
22,31141.076771779874
23,29700.381748115084
24,29533.458995236724
25,30085.081025726035
26,31968.319821223897
27,29402.608087452838
28,30365.33129469372
29,29475.157412484354
0,29460.210401132386
1,28996.104815715604
2,30570.809534505548
3,30470.998758334634
4,33694.42023939531
5,30451.185629721163
6,30022.635265481396
7,29370.037646180404
8,31171.930871353838
9,30332.159703252462
10,31281.55950213817
11,29340.452889435343
12,34152.44958237937
13,28955.391151210668
14,30530.125234292835
15,28198.7662594532
16,30123.102105592006
17,28456.15927720087
18,30119.60072674857
19,31869.517086485936
20,31091.645409818964
21,29222.922282381463
22,31160.52403052273
23,29125.900307984157
24,31062.649402473915
25,29710.248876787293
26,27626.63761419333
27,30879.845032577767
28,29478.03538812481
29,29665.92973946682
0,29178.094464127356
1,29910.745826961702
2,31846.70802670382
3,29984.734794388398
4,28793.714949903275
5,30508.809233540487
6,29265.63424453378
7,30497.524548491896
8,28954.423292634332
9,29540.821977086194
10,28902.808202521428
11,31648.708968897092
12,31495.951382495317
13,30448.264253443733
14,28822.650311632286
15,28445.448260383142
16,31693.291249475915
17,30410.479090837845
18,31585.08356950206
19,32750.958122628723
20,28690.296562003794
21,27239.886674971036
22,30495.81253332167
23,28246.783138108985
24,31161.402583826468
25,30575.724979458766
26,31696.074548195065
27,29929.06949392172
28,33303.91348453199
29,28221.328899817334
0,29344.812401588682
1,31607.529991098705
2,34306.85038269481
3,31235.52956465536
4,28920.682001491878
5,29856.06863105524
6,28868.211437217597
7,28726.65282934957
8,30402.513107240593
9,30820.268458770955
10,29990.988384825116
11,30031.962329157734
12,29199.907692189732
13,29601.876181449694
14,33079.536625470886
15,34555.930572714926
16,30650.390652171547
17,29434.094016697127
18,31914.3029836232
19,32005.303551657995
20,32638.198857168878
21,31406.971099715298
22,29647.101919580226
23,27922.75687762221
24,29066.681381926133
25,30131.937254635053
26,28303.92798676028
27,29108.714104458944
28,33474.754877559506
29,29315.30186692409
