,0.25
0,40704.79835998423
1,40996.03624290538
2,40267.34082146212
3,39210.73958058158
4,37323.70050684956
5,38530.550020141534
6,40157.33885867813
7,38479.014181790175
8,40346.907384689635
9,39853.11915021324
10,40183.835775461484
11,36531.339006240305
12,39274.3307126123
13,39241.343646378016
14,43190.06880405233
15,42063.479270954806
16,39846.62169556544
17,40093.793992034196
18,38097.11392311339
19,39292.4665778638
20,43159.69981271794
21,40139.95694338594
22,40036.74004044551
23,39974.05489825961
24,40325.80860174085
25,38525.0873060764
26,42773.73733904099
27,40822.39332689609
28,39088.03418343588
29,39007.03859028689
0,35506.394814371306
1,40122.56767888177
2,41988.50329023883
3,38860.71940468679
4,41205.27416146787
5,40791.052636215536
6,39406.88197766925
7,39735.99049083456
8,40340.97627280139
9,39780.999816258096
10,39146.70938916538
11,39353.45597393801
12,42411.78321468735
13,41462.108145095306
14,41028.51037766821
15,41371.18789605679
16,39518.96460776934
17,42143.9561782453
18,38874.946574351336
19,39325.808992033904
20,40999.719585886065
21,38911.686411176684
22,38463.426010342024
23,41238.50635278083
24,36790.408902790914
25,41752.44377232469
26,38878.49748267447
27,39050.13448500269
28,37326.57039916904
29,39955.04245481442
0,43074.15496439666
1,42070.81218496289
2,40559.82483878045
3,38767.70259159975
4,36835.44755355199
5,38800.82621073916
6,40542.8937023636
7,36554.66859451664
8,40586.57404609286
9,39438.278626420506
10,38787.813455975906
11,38924.40505074628
12,41593.97182456507
13,41117.00322708108
14,38719.76144528343
15,39129.194124209236
16,40101.75746360392
17,39774.396892585195
18,40619.999686410076
19,38938.13445149679
20,37846.79746237858
21,36649.45969808275
22,39675.1175865594
23,40522.94981368861
24,41554.323639868264
25,39615.357878193776
26,38430.31799448648
27,42496.99099834476
28,40740.475517117644
29,40916.95023403864
0,39986.23526431532
1,40486.13069170047
2,37071.845957395664
3,39982.0258851765
4,42251.23191048781
5,39815.561809735016
6,40024.82989146449
7,41117.7051502163
8,40734.51237124303
9,41249.312645163336
10,43092.323409310426
11,39521.69912313873
12,41246.600550687115
13,42962.414729099844
14,37037.15693329544
15,40478.25810007715
16,40838.44233373317
17,39056.46756888275
18,38883.621127753315
19,38385.94392703485
20,40960.8123243303
21,36501.45008216337
22,37912.65519819584
23,40789.50266395517
24,41716.292702975756
25,39679.087094665694
26,39397.8518302488
27,38865.275960158746
28,38387.833031058915
29,40759.30133652006
