,0.5
0,38827.653899957004
1,37583.83775502272
2,37699.297776197614
3,35390.245371861725
4,35374.95828835327
5,36645.74411352573
6,37817.66823870226
7,39213.49413206868
8,36445.73519817554
9,38385.699373132404
10,38594.52835209634
11,38045.86312677285
12,36262.50328909658
13,36270.712274973004
14,35859.62010246787
15,36132.753506295056
16,37069.71338667003
17,36818.20117823998
18,36069.24010226899
19,37241.58331159525
20,37061.349688398586
21,37573.77442685294
22,37533.92217468323
23,39107.612729351866
24,37379.022829803675
25,36260.378056629175
26,36006.463124842594
27,37249.65297683855
28,36153.988581866055
29,36652.6182413493
0,36504.56792516894
1,37565.76471586602
2,38308.01115095601
3,38038.63545366912
4,36872.336431320306
5,40499.84914602936
6,36673.35313719688
7,39484.64467417936
8,37366.17807345216
9,39232.657838170555
10,36665.18727975369
11,37534.743095483456
12,36284.842537040175
13,37172.33329823941
14,36845.696095028245
15,42009.875218125904
16,35729.34855143254
17,38771.74173365288
18,38048.57792377037
19,37008.676862971726
20,37391.77384462772
21,37397.74836466712
22,37451.14785125318
23,36554.195169078565
24,36991.282801352456
25,37255.941786607174
26,37645.23066462907
27,38411.620386958675
28,37361.51102331757
29,36704.11196346988
0,39162.43471595529
1,37546.005631980406
2,38673.20149422533
3,38100.172839611994
4,37007.91590411546
5,35676.88001059328
6,37007.20277294603
7,40230.67283231746
8,36541.35640507451
9,36323.397780194486
10,36213.037393188344
11,37972.90098554111
12,36755.51877669315
13,39395.111817663535
14,36751.21729989982
15,36996.39969892317
16,40305.46472921121
17,35834.60569013854
18,35669.96860347438
19,39530.789864984334
20,38972.035840727585
21,37072.13616290446
22,37019.753407606855
23,37919.29760940823
24,36808.71324627345
25,37212.24229128331
26,38860.30492481175
27,37164.139231214525
28,36356.384905885214
29,37524.50423982262
0,38952.858800012276
1,36566.82978067501
2,36188.72342284076
3,35767.163103837804
4,38740.58336297732
5,37286.99530066089
6,38085.21869222629
7,37144.78946782697
8,38373.26914293582
9,39562.36359131807
10,39145.27740913004
11,38935.10092264621
12,38122.21405319349
13,35292.573347493846
14,37536.81087441037
15,35255.94727313821
16,37507.88691754055
17,38455.34022468225
18,39780.14975164364
19,36051.20312921712
20,36441.66288754952
21,36946.76137696916
22,38335.75351199383
23,36473.59871612952
24,36683.72055665603
25,40973.035929416954
26,37503.547461615184
27,36219.70210076434
28,35799.14734576288
29,37481.74729445689
