,0.5
0,27967.237568934906
1,26372.925433761106
2,25555.625392931102
3,25222.011361156758
4,27257.721493030236
5,27686.265965131748
6,25497.009121115378
7,25999.04357316238
8,25759.17837501597
9,26409.543566655982
10,26624.569074117746
11,26160.075482003183
12,26172.231521855803
13,26217.591387173805
14,25204.01764325505
15,24871.620690961794
16,28602.618829682422
17,24237.096429407327
18,27132.049306825586
19,26727.723938706986
20,26358.28797016311
21,27261.443549723088
22,26412.44553226836
23,25752.833655721934
24,27099.687046664727
25,25662.120820805452
26,25336.404154688888
27,26225.598537668553
28,25435.101822188142
29,26229.408643727777
0,24711.25884889515
1,26548.119390672826
2,24851.87240998384
3,25525.416665596193
4,25245.219615260805
5,27678.78681800273
6,25332.43930119136
7,24629.45700096694
8,25294.305081986404
9,26371.54191178862
10,26929.839053010906
11,26334.560004882933
12,24936.283456074947
13,27287.72123610093
14,26547.03149533276
15,26317.850442838033
16,25087.18908747073
17,24275.277829970404
18,25297.664531395192
19,26953.89037398107
20,25138.479193562114
21,25755.075380319104
22,25612.501288570053
23,24839.635942503315
24,25518.54726728812
25,25625.15559555557
26,24968.513839328127
27,24783.133157648936
28,25333.058609194664
29,24295.356036188234
0,27440.647521742598
1,25868.116263730015
2,26746.85345022335
3,24682.367654978294
4,26706.00327378592
5,25783.98449452672
6,26053.968264716812
7,26655.098899417866
8,27239.752455489754
9,24563.220587534255
10,25638.58315283423
11,25393.122070531157
12,25775.968935312892
13,26741.917311404213
14,25514.746693744157
15,26245.397262864404
16,26004.71597371319
17,25380.26176842148
18,27598.773461185632
19,27377.796536217444
20,25901.35945209241
21,24805.7677671676
22,26505.790188239567
23,27170.600425048266
24,27545.273610956185
25,26873.2437316654
26,26307.408495633656
27,27420.281861909352
28,24137.992996406192
29,25511.25425262315
0,25181.36533641519
1,25555.922676706734
2,25167.86050580501
3,24466.799333573585
4,26353.80915468244
5,26422.78785690103
6,29120.472778048756
7,26031.85055244067
8,26112.86873150601
9,24960.84511256286
10,26009.508563834315
11,26712.029779885535
12,25797.591878041225
13,28354.010724392367
14,26802.842857003365
15,28210.416423923987
16,27549.11978973086
17,26145.37100905567
18,25857.12177706021
19,24811.03195818681
20,27639.519856734165
21,24272.26608957563
22,23679.98356760066
23,24863.725112702203
24,25331.89716885977
25,27113.6914495183
26,25864.123030564413
27,26091.22456425475
28,27201.09892997076
29,23906.14967515236
