,0.5
0,32574.524863174538
1,33379.68350164085
2,32612.4717528422
3,32162.017314886878
4,33348.80849343859
5,31495.99090182351
6,34958.04635920917
7,34769.51144078306
8,33899.98027835344
9,33097.400955891775
10,33515.637175992924
11,31664.774842426057
12,31961.033106173098
13,31017.676105806426
14,32953.54836300402
15,32589.099433225423
16,33150.2982753923
17,35322.21632714956
18,34192.62234564048
19,32858.30070084945
20,35885.02649218557
21,32392.30662202461
22,33397.32910881023
23,33637.2160182801
24,32662.27273476898
25,33067.60866006002
26,31973.537743614244
27,30332.538269109777
28,32864.43867418398
29,32459.665636786995
0,32564.11774145986
1,34304.8528071334
2,33864.103925789525
3,33804.38732940922
4,33232.60558778408
5,31318.766403016358
6,32647.12597774994
7,33098.176865272064
8,34210.84059581805
9,31491.50495544386
10,34139.15653771679
11,32789.7536785877
12,35514.727020243205
13,30355.146998866465
14,33663.51250388119
15,35082.91346760576
16,31689.758552680745
17,30906.26174727513
18,35128.31053526955
19,33152.1261135947
20,34679.99841516636
21,33999.597190876644
22,33453.89995627673
23,34763.79839794598
24,30382.942248090098
25,34444.07723068218
26,34526.92551236951
27,33799.197262048154
28,32847.91959202221
29,33873.47958702683
0,33341.521934417346
1,32296.888773030267
2,33658.97670198316
3,30603.375774379994
4,34298.90127299381
5,34234.915056916805
6,34220.814462680886
7,32041.871601635186
8,33979.29487810585
9,32935.815949897624
10,33487.01542883878
11,35806.88597189064
12,32667.63081407087
13,33079.33309910465
14,32095.666108959223
15,31061.962579394705
16,33254.66102954778
17,32103.62583196428
18,34150.883202309575
19,33331.512580234754
20,31061.968196360438
21,32428.018675766813
22,37661.14109331451
23,34107.09213747111
24,34270.953671610536
25,34900.69078684073
26,34963.71966872105
27,31653.75259922895
28,33284.31420332639
29,34175.816284050525
0,33542.542173021655
1,34327.69627963806
2,33501.84975730077
3,34774.92829077205
4,34642.91535151775
5,35948.321138027706
6,35331.814989377235
7,34875.95220876612
8,36511.33913130347
9,31654.521579843546
10,32223.238651776985
11,31644.29873554294
12,34098.37361060974
13,31093.417254358912
14,33282.70516890507
15,33812.30960204997
16,33672.864322177134
17,33012.43118298168
18,32287.737480831056
19,34141.588576188995
20,30033.060532262833
21,34211.825015358394
22,33609.60224934546
23,32901.787704020935
24,31416.98212536156
25,33188.845321431036
26,32370.466903770917
27,34533.507734306375
28,35586.27422353658
29,32263.14533776983
